고객ID,어디로든그린_최근1개월혜택,어디로든그린_최근3개월혜택,어디로든그린_최근6개월혜택,어디로든그린_최근12개월혜택
6821811714,890.0,1270.0,2280.0,-80.0
6822072783,5090.0,7810.0,5360.0,3360.0
6822336790,3970.0,20650.0,33280.0,59600.0
6822354608,-470.0,-1350.0,-2440.0,-3860.0
6822362560,750.0,-30.0,2800.0,3740.0
6823129662,110.0,490.0,2800.0,12080.0
6823651957,1190.0,1490.0,8920.0,11860.0
6824452343,8190.0,15510.0,29080.0,43740.0
6824974956,-450.0,32790.0,41960.0,44060.0
6826288197,3450.0,6310.0,11340.0,21200.0
6826534965,70.0,1750.0,-1240.0,-7820.0
6826794108,1110.0,730.0,4940.0,10800.0
6826803825,4250.0,24370.0,68880.0,112940.0
6827072253,1850.0,2690.0,6780.0,6680.0
6827081874,390.0,1250.0,-520.0,2680.0
6827604603,-490.0,-1090.0,-4840.0,-7820.0
6827845607,3850.0,8970.0,26240.0,50780.0
6828654851,510.0,-210.0,140.0,2440.0
6828894506,1590.0,3290.0,6680.0,16660.0
6828912559,-310.0,-970.0,2460.0,1320.0
6829438024,170.0,450.0,-680.0,-2180.0
6832316875,490.0,4410.0,6260.0,4220.0
6832835260,4990.0,8410.0,16640.0,27440.0
6833360810,1690.0,4090.0,1160.0,9660.0
6833886171,3150.0,6190.0,9060.0,15520.0
6834400019,4090.0,18770.0,47000.0,95560.0
6834416984,550.0,950.0,1480.0,4500.0
6834917176,-250.0,1390.0,1740.0,3800.0
6835448373,-370.0,2610.0,1660.0,-1280.0
6835451768,5110.0,8090.0,13500.0,34600.0
6835985169,1150.0,6690.0,11680.0,42880.0
6836503309,990.0,1110.0,1500.0,11080.0
6836517975,-590.0,-10.0,6560.0,11640.0
6837014955,4770.0,16210.0,36140.0,49540.0
6838339492,-630.0,-1570.0,-1920.0,-2860.0
6838596371,1190.0,7710.0,12000.0,23620.0
6838851859,2030.0,1910.0,8160.0,12120.0
6839124483,6710.0,18770.0,35020.0,67200.0
6839921474,2070.0,10830.0,18220.0,26700.0
6840157188,6230.0,13670.0,26200.0,49360.0
6840444880,990.0,1290.0,2220.0,1040.0
6841224447,670.0,1550.0,3620.0,4100.0
6841741728,870.0,3250.0,9660.0,14620.0
6841757983,-410.0,2690.0,2420.0,3060.0
6842283322,1550.0,2050.0,3040.0,3820.0
6842516033,1070.0,730.0,-580.0,6300.0
6842520300,-530.0,390.0,2560.0,2820.0
6843313924,450.0,970.0,460.0,-2960.0
6843579089,-350.0,810.0,2440.0,1660.0
6843584121,1610.0,6290.0,14200.0,36620.0
6844877014,330.0,2610.0,9420.0,13920.0
6844893089,5450.0,17010.0,34380.0,40140.0
6845676126,13630.0,20450.0,28300.0,43040.0
6846214024,890.0,5370.0,8100.0,16380.0
6846472306,510.0,8050.0,11800.0,39800.0
6846741376,1590.0,8410.0,14840.0,28600.0
6846975914,1170.0,3790.0,11240.0,40580.0
6847246480,3090.0,12890.0,36940.0,68600.0
6847265620,2210.0,1690.0,440.0,2740.0
6847771985,1910.0,3830.0,11880.0,22740.0
6847785122,1410.0,6170.0,21840.0,36940.0
6848288918,-170.0,-30.0,-520.0,-7260.0
6849094256,1310.0,2790.0,6760.0,17800.0
6849859123,2350.0,17190.0,25940.0,61960.0
6850905200,4750.0,7330.0,24140.0,28920.0
6851169326,550.0,3130.0,8580.0,12780.0
6851441505,210.0,510.0,5700.0,11460.0
6851445028,2890.0,6910.0,16560.0,37780.0
6851457332,3230.0,8050.0,22440.0,28480.0
6851458895,-630.0,-1490.0,-1820.0,-580.0
6851699561,5370.0,8650.0,15000.0,22360.0
6851705925,2890.0,4370.0,8440.0,12980.0
6851953172,-530.0,-10.0,-980.0,240.0
6851969741,-490.0,-1550.0,-820.0,4580.0
6852499142,-290.0,1010.0,700.0,8820.0
6852761368,990.0,11390.0,22900.0,41860.0
6853029662,1110.0,8330.0,15040.0,32700.0
6853277924,1570.0,5690.0,11560.0,26620.0
6853278548,170.0,-170.0,-2060.0,-3160.0
6853815562,8170.0,22790.0,36440.0,58020.0
6854060611,5830.0,8950.0,19420.0,55100.0
6854332141,6190.0,18110.0,32660.0,66560.0
6854839692,870.0,4130.0,8700.0,25680.0
6854848707,1490.0,2330.0,5100.0,9320.0
6855632541,6130.0,27370.0,74080.0,128820.0
6856160387,1310.0,6470.0,15340.0,28160.0
6856426225,18110.0,46990.0,113700.0,183840.0
6856694664,2410.0,17970.0,18320.0,17560.0
6856933494,790.0,2190.0,6460.0,14220.0
6856956370,4070.0,7510.0,7320.0,14020.0
6857476314,-590.0,890.0,1600.0,7980.0
6857730057,2050.0,5090.0,3040.0,5560.0
6857995671,5430.0,6430.0,11040.0,22820.0
6858002050,1190.0,570.0,-1980.0,-5640.0
6858520249,-470.0,-1310.0,-700.0,-3000.0
6858534299,50.0,-1090.0,6120.0,5360.0
6859323028,370.0,-330.0,-1240.0,960.0
6859573672,90.0,750.0,3620.0,10620.0
6859838075,2070.0,15970.0,36300.0,51620.0
6859844149,2650.0,13510.0,31700.0,42300.0
6860884924,370.0,4510.0,14520.0,23780.0
6861673592,450.0,4210.0,12360.0,20280.0
6862449406,4790.0,10070.0,23540.0,35680.0
6863493144,390.0,-170.0,-1160.0,4340.0
6863510945,6370.0,13230.0,16360.0,23200.0
6864041176,-590.0,-950.0,2960.0,1800.0
6864303005,2230.0,7230.0,13180.0,20780.0
6864537525,770.0,1850.0,5460.0,14400.0
6865092227,13390.0,38550.0,86600.0,156340.0
6865874568,-170.0,-930.0,-4680.0,-10440.0
6866659028,5290.0,10990.0,19180.0,28020.0
6867163560,330.0,970.0,1820.0,10920.0
6867185276,4750.0,5930.0,5160.0,-1600.0
6867695472,1730.0,1910.0,-80.0,4680.0
6867949022,-350.0,-70.0,-820.0,-5780.0
6867951478,1250.0,1250.0,-1860.0,1540.0
6868212744,3470.0,2750.0,-20.0,-3340.0
6868478509,2290.0,6170.0,14580.0,29720.0
6868482486,-490.0,-1750.0,-4820.0,-10940.0
6868730633,-10.0,-230.0,-1140.0,-2220.0
6868738187,4350.0,5590.0,10300.0,12660.0
6869536936,4170.0,8650.0,14760.0,28260.0
6870064941,5690.0,14130.0,28680.0,49300.0
6870567028,150.0,-130.0,820.0,400.0
6870568088,-190.0,1990.0,5720.0,8180.0
6870584167,8350.0,25370.0,52200.0,103440.0
6870836334,2750.0,9050.0,17100.0,31840.0
6871101839,3510.0,9090.0,16140.0,15100.0
6871888927,730.0,2250.0,-900.0,-5520.0
6872137895,970.0,2510.0,5180.0,8480.0
6872416568,230.0,-330.0,4140.0,18820.0
6872694047,3850.0,5530.0,3980.0,-3520.0
6873472160,750.0,1490.0,7840.0,22740.0
6873973050,-110.0,-1170.0,1280.0,240.0
6874528462,1010.0,4150.0,4800.0,10940.0
6874773268,3090.0,9370.0,20040.0,43640.0
6874789732,6870.0,8270.0,5440.0,8820.0
6875029570,330.0,150.0,720.0,860.0
6875313312,50.0,2970.0,4460.0,11040.0
6875572007,670.0,2390.0,5720.0,10560.0
6875814271,4270.0,16530.0,31380.0,61140.0
6876337627,2130.0,5030.0,11840.0,20460.0
6876599966,170.0,510.0,6000.0,10160.0
6877928669,970.0,4450.0,10180.0,20240.0
6877936404,650.0,8490.0,14060.0,50780.0
6878171633,250.0,2810.0,5460.0,10820.0
6878173825,1330.0,7130.0,13220.0,18060.0
6878712710,1850.0,6970.0,18380.0,30140.0
6879220765,3890.0,7430.0,7860.0,8860.0
6880545524,2390.0,5710.0,14060.0,12060.0
6880814535,-230.0,110.0,220.0,-4460.0
6882370225,310.0,230.0,140.0,4680.0
6882376725,1610.0,3830.0,7880.0,11840.0
6882917425,2190.0,7970.0,15340.0,36000.0
6883164643,150.0,1790.0,1420.0,4520.0
6883180686,-390.0,6890.0,10320.0,30600.0
6883434974,4490.0,13990.0,36860.0,64660.0
6883705016,3790.0,15970.0,28060.0,55280.0
6883959790,-250.0,-270.0,-1040.0,-2620.0
6884466631,1430.0,6490.0,12840.0,16640.0
6884992455,4770.0,8990.0,17780.0,31960.0
6885252646,-250.0,-490.0,20.0,0.0
6885260536,570.0,4070.0,9060.0,15660.0
6885272507,5090.0,18270.0,40860.0,83540.0
6886318020,-610.0,-1810.0,-3000.0,-3620.0
6887102348,5410.0,20910.0,37340.0,63360.0
6887362545,4470.0,24330.0,54660.0,59140.0
6887618981,1250.0,4490.0,9580.0,18240.0
6887878038,7950.0,24990.0,43600.0,69840.0
6888395175,-510.0,-990.0,-2480.0,-5820.0
6888412986,3730.0,13410.0,23160.0,42080.0
6888415679,550.0,710.0,7780.0,8160.0
6888930242,4270.0,10010.0,21820.0,42640.0
6889209020,150.0,1770.0,3480.0,4420.0
6889442762,-610.0,-270.0,-580.0,-1240.0
6889446114,5570.0,17950.0,38280.0,53540.0
6889466952,4810.0,6470.0,8000.0,16240.0
6889472524,610.0,1250.0,3880.0,7080.0
6890230793,-590.0,-910.0,-1800.0,-2140.0
6891012263,4270.0,4410.0,5240.0,25200.0
6891025238,3870.0,3230.0,2460.0,-3320.0
6891276575,6270.0,22810.0,43220.0,93900.0
6891282862,2650.0,14830.0,32200.0,63220.0
6891304267,2370.0,4010.0,9460.0,34400.0
6892858597,10410.0,22230.0,44300.0,66580.0
6893124106,-30.0,-330.0,3300.0,240.0
6894177590,170.0,4210.0,14500.0,33980.0
6894441469,170.0,250.0,-1520.0,-9020.0
6894955192,1750.0,11290.0,17040.0,41840.0
6894962402,2010.0,5650.0,6940.0,22800.0
6895220403,770.0,3070.0,8880.0,23120.0
6896005102,-50.0,-910.0,-2760.0,1120.0
6897043884,7870.0,14850.0,18820.0,39700.0
6897047189,6830.0,18850.0,32940.0,62860.0
6897057417,3050.0,5710.0,22180.0,42280.0
6897313419,-430.0,7570.0,6440.0,9340.0
6897324758,1190.0,2250.0,7680.0,22580.0
6897567007,2610.0,7510.0,16520.0,20180.0
6897588019,3970.0,8810.0,11660.0,25080.0
6897838943,330.0,490.0,2880.0,19600.0
6897845703,1470.0,4470.0,5240.0,14520.0
6897860927,1030.0,2150.0,7600.0,10700.0
6898098305,8730.0,16650.0,41240.0,58460.0
6898122398,330.0,1290.0,-1280.0,-1720.0
6898888291,1430.0,3090.0,5020.0,24520.0
6898895554,3310.0,9650.0,30720.0,97760.0
6899150083,1770.0,1750.0,4600.0,6260.0
6899407399,3430.0,5790.0,8640.0,13800.0
6899411984,-90.0,-750.0,-1140.0,-1420.0
6900209798,1470.0,5050.0,11200.0,28180.0
6900217160,1830.0,3130.0,9140.0,12820.0
6900715954,-630.0,-970.0,-2700.0,-10200.0
6900733173,-310.0,-1190.0,-2800.0,-8760.0
6900984904,410.0,-170.0,720.0,3760.0
6900993318,30.0,1370.0,1580.0,-3920.0
6901255747,-310.0,-1250.0,-1340.0,-1960.0
6901525330,10330.0,12230.0,10080.0,3180.0
6901528010,-510.0,-1870.0,-3880.0,-8680.0
6902024606,1130.0,2270.0,2860.0,5040.0
6902306596,50.0,-10.0,4900.0,8220.0
6902561109,6190.0,12390.0,15760.0,33760.0
6903088749,4950.0,6690.0,9220.0,8140.0
6903350774,6370.0,20390.0,38120.0,71300.0
6903615604,1110.0,4230.0,10660.0,26060.0
6903625589,5970.0,16030.0,35080.0,57460.0
6903880954,3770.0,17790.0,42460.0,75820.0
6904124189,1410.0,4750.0,8400.0,14460.0
6904651059,-570.0,250.0,-2000.0,-740.0
6905195520,30.0,2210.0,5880.0,14520.0
6905714871,4370.0,10830.0,15300.0,22980.0
6905973763,5450.0,17610.0,32440.0,66120.0
6906751608,-650.0,-1630.0,-4760.0,-10420.0
6906764820,4670.0,17610.0,40220.0,86580.0
6907271883,7030.0,28030.0,49160.0,81940.0
6907294218,190.0,3870.0,10720.0,23140.0
6907813549,4310.0,18610.0,31280.0,53880.0
6909372622,-570.0,-1190.0,-4940.0,-12440.0
6910150488,2290.0,14410.0,30780.0,39180.0
6911202964,1750.0,4110.0,5860.0,9000.0
6911747848,-430.0,-1290.0,-4260.0,-10000.0
6912004915,-230.0,-1250.0,960.0,-5760.0
6913848969,2790.0,11170.0,15860.0,40920.0
6914873468,410.0,4030.0,7040.0,21440.0
6915673159,1850.0,6590.0,13080.0,20000.0
6915931533,10990.0,33530.0,52360.0,92900.0
6916725710,-290.0,-490.0,1600.0,3000.0
6916990624,21430.0,37690.0,55160.0,104760.0
6917752992,850.0,11330.0,13680.0,35800.0
6917770696,4690.0,9890.0,26060.0,24840.0
6918282282,2810.0,11110.0,18880.0,18100.0
6918810612,770.0,5150.0,12520.0,5840.0
6918827767,4610.0,13090.0,19380.0,31440.0
6919326015,1070.0,3430.0,7560.0,14160.0
6920395244,250.0,5290.0,5620.0,5500.0
6920663802,4810.0,13450.0,35820.0,63260.0
6921428435,770.0,6050.0,10020.0,5100.0
6921433582,570.0,850.0,3080.0,11280.0
6921446691,1410.0,5630.0,13060.0,16800.0
6921449019,150.0,-610.0,860.0,2620.0
6921452072,6390.0,18410.0,35200.0,73020.0
6921686657,-330.0,270.0,4000.0,14680.0
6921956675,4430.0,15750.0,24580.0,50780.0
6922493176,-50.0,-10.0,-460.0,-5060.0
6922755682,950.0,1610.0,3940.0,10920.0
6922756416,-650.0,1310.0,-100.0,-7600.0
6922993707,4730.0,33750.0,44000.0,90040.0
6923016982,210.0,5830.0,9300.0,8160.0
6923550806,-250.0,-750.0,-1500.0,-5100.0
6924311676,-450.0,-110.0,-1700.0,-7800.0
6925093909,3330.0,14810.0,26360.0,45660.0
6925100384,1930.0,3250.0,2580.0,15200.0
6926425736,230.0,3910.0,7300.0,18280.0
6926428706,-150.0,210.0,6520.0,3820.0
6926434544,550.0,8650.0,12660.0,24340.0
6926663801,11790.0,30110.0,57040.0,108460.0
6926683164,2750.0,9670.0,25860.0,56700.0
6926684008,3370.0,17210.0,31120.0,53840.0
6926928858,-390.0,10.0,920.0,-4860.0
6927975083,4650.0,5790.0,7700.0,11500.0
6928239643,3470.0,4410.0,4160.0,3820.0
6928264980,3290.0,9050.0,24220.0,50240.0
6928509019,-250.0,1690.0,1980.0,4920.0
6928520678,2370.0,5170.0,7160.0,9340.0
6928761509,-310.0,-390.0,100.0,-1880.0
6929286547,3490.0,5150.0,12740.0,34920.0
6929548025,-370.0,210.0,740.0,-1120.0
6929813683,-30.0,-430.0,-3480.0,-2040.0
6929835769,710.0,1890.0,5640.0,10460.0
6930872527,2430.0,3930.0,11040.0,24560.0
6930878480,-610.0,-1490.0,-5240.0,-11980.0
6931124172,4170.0,9070.0,14700.0,26100.0
6931142076,10710.0,22010.0,23760.0,31060.0
6931910387,710.0,9270.0,16260.0,32200.0
6932444890,130.0,1390.0,4080.0,15660.0
6932978306,470.0,2370.0,5940.0,12120.0
6933225096,1470.0,6110.0,7260.0,21120.0
6933489640,210.0,910.0,3560.0,10700.0
6934009263,-230.0,990.0,2940.0,7120.0
6934030337,1850.0,11330.0,18140.0,27900.0
6935074327,50.0,-290.0,160.0,-7340.0
6935328780,6490.0,9870.0,22260.0,25960.0
6935846071,350.0,930.0,5580.0,5540.0
6936118961,950.0,4990.0,5160.0,12740.0
6936378484,270.0,1390.0,700.0,740.0
6936393961,2930.0,6230.0,21100.0,43580.0
6936656319,330.0,3530.0,3560.0,200.0
6937155109,10.0,1130.0,1580.0,-940.0
6937161416,570.0,3450.0,13120.0,19580.0
6937169519,810.0,2190.0,3040.0,10800.0
6937697135,-170.0,430.0,620.0,4680.0
6938217308,11570.0,30550.0,51620.0,90040.0
6938741237,210.0,-410.0,-1060.0,-1180.0
6938749395,-550.0,-110.0,60.0,7640.0
6938989470,3290.0,6730.0,18340.0,29500.0
6939773565,-50.0,-90.0,1460.0,7600.0
6939775170,3410.0,4910.0,13640.0,23400.0
6939800161,-210.0,-1010.0,-3040.0,-9640.0
6941110552,810.0,2170.0,5840.0,15580.0
6941114255,-190.0,5350.0,4300.0,6340.0
6942133065,1290.0,4130.0,10500.0,24420.0
6943198847,350.0,930.0,2200.0,-3820.0
6943210330,8350.0,14730.0,32560.0,69460.0
6943703739,14130.0,43370.0,74340.0,101620.0
6944250319,4730.0,4650.0,6320.0,19680.0
6944758752,1470.0,5990.0,24300.0,49500.0
6945014185,-590.0,1870.0,-1880.0,-8540.0
6945020865,-510.0,-1270.0,-1620.0,-4700.0
6945297160,-610.0,-1770.0,-3420.0,-6800.0
6946077144,2990.0,5830.0,16860.0,25200.0
6946587183,-570.0,-750.0,220.0,12440.0
6946852147,-170.0,-890.0,-1180.0,-160.0
6947134372,-490.0,2050.0,1980.0,11860.0
6947141667,-130.0,-970.0,-3420.0,-10300.0
6947380299,170.0,-130.0,5960.0,3880.0
6947394959,2930.0,7750.0,15660.0,23020.0
6947641938,1150.0,6850.0,7900.0,11760.0
6947648713,170.0,1410.0,2540.0,5580.0
6949215232,770.0,14270.0,25200.0,30760.0
6949497725,1350.0,5070.0,8980.0,15440.0
6949737374,3610.0,8690.0,25640.0,56680.0
6950260426,570.0,1030.0,2100.0,4540.0
6950261868,3630.0,7090.0,13240.0,21820.0
6950264164,1510.0,3650.0,7980.0,18820.0
6950280809,350.0,1930.0,5160.0,16500.0
6950528643,110.0,190.0,3120.0,8520.0
6950537603,4270.0,9730.0,17840.0,39720.0
6950789701,2610.0,6570.0,6440.0,12460.0
6951576425,-110.0,1710.0,3040.0,-2580.0
6951585515,3450.0,4050.0,3340.0,7100.0
6951594044,610.0,1690.0,-2060.0,2800.0
6951845612,2650.0,6790.0,13020.0,21220.0
6953156051,-70.0,-250.0,1920.0,12640.0
6953412914,-330.0,1070.0,3080.0,6520.0
6953938428,1430.0,8010.0,5120.0,-1340.0
6954728988,10.0,7370.0,13980.0,33600.0
6955785462,-430.0,850.0,4960.0,7520.0
6956056609,2710.0,6490.0,13580.0,16520.0
6956569250,930.0,3670.0,4260.0,7420.0
6956835011,-30.0,-890.0,1160.0,2300.0
6957099342,-70.0,670.0,8080.0,11000.0
6957607636,-290.0,-970.0,-1860.0,-2620.0
6957860340,530.0,4730.0,13380.0,25240.0
6958146106,450.0,1810.0,300.0,5760.0
6959445083,11050.0,19730.0,42300.0,80160.0
6959454016,6290.0,10150.0,21800.0,31840.0
6959706307,530.0,1470.0,4460.0,9100.0
6959713614,-170.0,1830.0,2920.0,3760.0
6959720965,590.0,1690.0,3180.0,1780.0
6960499713,250.0,1110.0,-2640.0,-4200.0
6960746570,2810.0,10070.0,16880.0,21600.0
6960747916,450.0,2210.0,3480.0,1680.0
6961037347,230.0,2210.0,2640.0,17360.0
6961279090,50.0,1110.0,2800.0,9800.0
6961549274,3850.0,3550.0,1540.0,-3140.0
6962341544,1130.0,1870.0,3120.0,7520.0
6963363941,-350.0,-570.0,-2700.0,-8620.0
6963368606,-270.0,-370.0,5040.0,2680.0
6963381005,210.0,1950.0,6660.0,7660.0
6963635892,390.0,2010.0,3440.0,6540.0
6963642914,590.0,3910.0,6800.0,10480.0
6963650433,9170.0,16010.0,37220.0,57580.0
6963653404,-130.0,-610.0,-2160.0,-6740.0
6963890346,-150.0,-670.0,-1540.0,-3920.0
6965218773,-50.0,90.0,-980.0,-2580.0
6965464958,-390.0,6030.0,3660.0,-720.0
6965480032,-330.0,-430.0,1440.0,2380.0
6967060878,490.0,5510.0,13300.0,10980.0
6967298817,230.0,-330.0,-3040.0,-8880.0
6969147423,930.0,3790.0,8280.0,14760.0
6969408079,4110.0,8970.0,14600.0,34320.0
6969413479,1730.0,6170.0,27280.0,39560.0
6969681897,110.0,530.0,320.0,1800.0
6969684020,3550.0,7510.0,7220.0,9400.0
6969687339,-610.0,-1170.0,-3360.0,-6980.0
6970469945,1270.0,3950.0,8200.0,15200.0
6970472340,150.0,7770.0,13740.0,23860.0
6970730339,-110.0,5930.0,16520.0,19180.0
6971244808,8810.0,16450.0,16080.0,47980.0
6971245208,-550.0,770.0,-260.0,-1840.0
6971245814,1510.0,12050.0,15940.0,30760.0
6971247306,1550.0,5310.0,10940.0,20360.0
6971252454,10370.0,27870.0,48600.0,97160.0
6971493625,810.0,6970.0,9580.0,11740.0
6972283043,1070.0,630.0,4380.0,3320.0
6973063532,-650.0,-310.0,-1340.0,-1980.0
6973606130,2390.0,9510.0,13980.0,24860.0
6973862084,1450.0,4110.0,20620.0,24640.0
6974114792,650.0,4130.0,9360.0,11040.0
6974125616,-570.0,-1030.0,-3740.0,-8680.0
6976477077,-350.0,-1310.0,-2700.0,-8680.0
6977009623,3490.0,11610.0,16980.0,29700.0
6977274642,2090.0,2230.0,4940.0,10060.0
6977789848,2370.0,4350.0,15500.0,40520.0
6977799775,4830.0,9810.0,6060.0,4120.0
6977802379,-190.0,-950.0,260.0,1080.0
6978307402,15950.0,30570.0,57500.0,138260.0
6978592254,4690.0,8050.0,5720.0,40.0
6978830558,-630.0,-990.0,-2120.0,500.0
6978850119,590.0,-450.0,-1320.0,-4660.0
6979383464,1170.0,1890.0,2040.0,-5460.0
6979900864,290.0,730.0,8760.0,4300.0
6980161087,-350.0,1950.0,12320.0,17440.0
6980171562,6330.0,10730.0,32440.0,79120.0
6980673990,7650.0,17510.0,24820.0,36720.0
6981737517,1390.0,2490.0,7920.0,21620.0
6982263681,3110.0,6830.0,14660.0,23060.0
6983308655,810.0,4370.0,8280.0,20080.0
6983835059,9670.0,33970.0,52940.0,104820.0
6984075808,330.0,-330.0,-1840.0,-4740.0
6984090596,2890.0,20170.0,33140.0,48620.0
6984098232,450.0,2270.0,3840.0,9040.0
6985407125,4250.0,15850.0,27100.0,59900.0
6985666601,-30.0,3430.0,8720.0,21060.0
6986183696,3110.0,7930.0,10400.0,15700.0
6986188710,-550.0,2470.0,-1280.0,-8780.0
6986197188,-110.0,2830.0,740.0,-4560.0
6986434191,25250.0,84770.0,175940.0,296520.0
6986701930,1730.0,4230.0,6580.0,12840.0
6986706412,1170.0,5390.0,5920.0,17560.0
6986708866,3330.0,4370.0,4420.0,8760.0
6986969132,1690.0,4630.0,1820.0,10340.0
6986973740,1450.0,430.0,3020.0,1220.0
6987481416,8750.0,11350.0,18060.0,10560.0
6987488412,310.0,1850.0,4100.0,9560.0
6988792240,830.0,1850.0,-1900.0,-9400.0
6988807896,2330.0,10590.0,18980.0,27840.0
6989336892,1050.0,5010.0,10240.0,11620.0
6989607777,1690.0,6710.0,11860.0,26060.0
6989850343,230.0,1670.0,3200.0,5960.0
6989850986,1950.0,14110.0,36220.0,79380.0
6989856421,350.0,2850.0,5180.0,11080.0
6989858991,110.0,-570.0,1160.0,7340.0
6989873600,-10.0,2790.0,8740.0,10340.0
6990374115,710.0,2370.0,6920.0,20160.0
6990393582,-590.0,150.0,1020.0,220.0
6990899673,6210.0,10570.0,19980.0,43160.0
6991153393,-130.0,-490.0,-440.0,-1860.0
6991418965,290.0,230.0,-100.0,1280.0
6991687664,1010.0,1150.0,5440.0,7840.0
6991706284,2910.0,2390.0,1640.0,-2080.0
6991949171,5810.0,11090.0,18160.0,45420.0
6992200536,-330.0,530.0,-1180.0,1900.0
6992209157,2750.0,10470.0,31200.0,53820.0
6992482864,550.0,770.0,6280.0,13380.0
6992733969,990.0,1130.0,4820.0,12040.0
6993010414,1950.0,4370.0,9240.0,18520.0
6993265719,-650.0,-10.0,-1100.0,520.0
6993277678,-50.0,11110.0,39300.0,69700.0
6993278055,770.0,3830.0,5540.0,-1960.0
6993773849,1510.0,8950.0,8620.0,8680.0
6994308939,3470.0,9510.0,17820.0,38780.0
6995346067,5010.0,17010.0,30340.0,33900.0
6995346836,15710.0,57370.0,79500.0,122680.0
6995630819,1170.0,2350.0,1900.0,-820.0
6996158150,2190.0,6470.0,17100.0,32480.0
6996926984,1570.0,1430.0,2280.0,4720.0
6996945848,-630.0,-430.0,6300.0,14440.0
6997466703,10.0,1830.0,8220.0,13840.0
6997720991,5850.0,15250.0,27840.0,53660.0
6997970594,550.0,4130.0,8200.0,28340.0
6997986170,210.0,770.0,620.0,1860.0
6998241093,1350.0,1670.0,6800.0,4640.0
6998260465,-450.0,1010.0,40.0,-2120.0
7000093418,2050.0,5850.0,2100.0,2100.0
7000095696,-190.0,5690.0,10080.0,6340.0
7000851446,1070.0,1890.0,3380.0,460.0
7003479126,1470.0,6670.0,11920.0,20660.0
7003500578,2190.0,6290.0,8640.0,25880.0
7004014745,-70.0,1090.0,700.0,1140.0
7004022104,-150.0,1310.0,380.0,460.0
7004278919,1710.0,5070.0,8600.0,10720.0
7004533014,4530.0,13190.0,25680.0,65240.0
7004550308,2570.0,7970.0,20480.0,41800.0
7004786383,570.0,5490.0,12020.0,11000.0
7004794639,490.0,6790.0,15020.0,14480.0
7005046662,130.0,5270.0,5160.0,7280.0
7005308341,4710.0,20150.0,37900.0,79020.0
7005577500,3990.0,9150.0,19920.0,20120.0
7005582605,1790.0,7290.0,12660.0,16660.0
7005843500,3470.0,7030.0,9740.0,18080.0
7006126022,1030.0,1390.0,3640.0,4640.0
7006636126,730.0,2630.0,8160.0,14960.0
7006894083,3010.0,9830.0,11760.0,23380.0
7006896531,5230.0,5610.0,8340.0,17200.0
7006901093,10.0,70.0,440.0,-300.0
7006909875,4150.0,9230.0,15760.0,36100.0
7007405195,-310.0,-990.0,-1620.0,-6400.0
7007405503,50.0,-170.0,-820.0,1460.0
7007675363,4230.0,11590.0,20840.0,35520.0
7007935399,690.0,190.0,520.0,-5500.0
7008462306,910.0,1770.0,4080.0,2980.0
7008471589,-350.0,70.0,1200.0,6560.0
7008984247,-310.0,-90.0,2720.0,4340.0
7009005277,1110.0,-90.0,4700.0,3380.0
7009009523,410.0,3010.0,7400.0,8540.0
7009249417,6610.0,18990.0,34180.0,63880.0
7009518512,-330.0,850.0,4680.0,5860.0
7010058549,-110.0,810.0,12340.0,16660.0
7010317437,90.0,230.0,920.0,-320.0
7010556338,3010.0,5250.0,9920.0,42460.0
7011103647,8030.0,21250.0,29500.0,39340.0
7012141220,530.0,1030.0,420.0,12780.0
7013192336,1430.0,3070.0,5480.0,3560.0
7013198737,510.0,3470.0,3980.0,9800.0
7013705103,5970.0,7750.0,17960.0,49160.0
7014506195,1670.0,3810.0,14500.0,25640.0
7015545526,710.0,490.0,360.0,-620.0
7015551716,1750.0,9850.0,16380.0,33020.0
7015796511,-210.0,50.0,840.0,10440.0
7015797867,1010.0,5030.0,5280.0,8760.0
7015798582,-370.0,-630.0,-3540.0,-6880.0
7015823415,4390.0,9970.0,17600.0,33880.0
7015823518,1550.0,6510.0,12260.0,23380.0
7016586325,2050.0,2070.0,1820.0,-1560.0
7018172674,-370.0,990.0,3940.0,-2820.0
7018175413,1950.0,11050.0,21140.0,36820.0
7018959785,-510.0,5010.0,9540.0,13340.0
7019472116,5990.0,9790.0,16040.0,34340.0
7020010873,-210.0,-310.0,2000.0,1840.0
7020011238,1730.0,3510.0,10020.0,10500.0
7020797536,5750.0,18130.0,41220.0,91580.0
7021061247,1430.0,2710.0,7300.0,9160.0
7021584528,50.0,3770.0,5120.0,6800.0
7021846473,1690.0,2910.0,2100.0,8280.0
7022611726,-290.0,230.0,-640.0,-4260.0
7022631044,4850.0,14010.0,41920.0,87220.0
7022872979,-250.0,1550.0,4220.0,2560.0
7022898192,410.0,-290.0,-520.0,1020.0
7023675615,4050.0,12030.0,19400.0,29580.0
7023920451,2270.0,10110.0,23780.0,47540.0
7024469262,2570.0,9710.0,17640.0,31120.0
7025514894,4870.0,11190.0,15720.0,19160.0
7025783536,3730.0,7770.0,16380.0,33120.0
7025787004,1670.0,2050.0,4680.0,7860.0
7026281842,3410.0,10550.0,30860.0,69400.0
7026294501,-150.0,-470.0,-1460.0,-3880.0
7027341728,-70.0,6650.0,20960.0,31900.0
7027352021,-630.0,4290.0,3500.0,5460.0
7027356130,690.0,1390.0,3040.0,6780.0
7027868610,7430.0,24890.0,45600.0,88120.0
