고객ID,대백-iM뱅크_최근1개월혜택,대백-iM뱅크_최근3개월혜택,대백-iM뱅크_최근6개월혜택,대백-iM뱅크_최근12개월혜택
6946077144,-166.66666666666666,-500.0,-1000.0,-2000.0
6946587183,-166.66666666666666,10900.0,18000.0,46433.333333333336
6946852147,-166.66666666666666,1100.0,600.0,-400.0
6947134372,1833.3333333333333,3300.0,8300.0,76700.0
6947141667,-166.66666666666666,-500.0,-1000.0,-2000.0
6947380299,-166.66666666666666,-500.0,-1000.0,-2000.0
6947394959,14433.333333333334,37700.0,58700.0,113600.0
6947641938,9033.333333333334,34900.0,69700.0,118700.0
6947648713,-166.66666666666666,-500.0,-1000.0,-2000.0
6949215232,5833.333333333333,209500.0,213000.0,239500.0
6949497725,7433.333333333333,24900.0,78800.0,152900.0
6949737374,9433.333333333334,33900.0,69600.0,176300.0
6950260426,-166.66666666666666,3500.0,7000.0,25000.0
6950261868,3333.3333333333335,26500.0,28800.0,53800.0
6950264164,7833.333333333333,7500.0,20600.0,56800.0
6950280809,633.3333333333334,1500.0,3800.0,21600.0
6950528643,-166.66666666666666,1500.0,5800.0,19200.0
6950537603,119833.33333333333,120100.0,132300.0,160400.0
6950789701,-166.66666666666666,-500.0,-1000.0,-1500.0
6951576425,-166.66666666666666,9500.0,19700.0,18700.0
6951585515,-166.66666666666666,4700.0,6200.0,30200.0
6951594044,-166.66666666666666,1900.0,1400.0,5600.0
6951845612,12633.333333333334,26300.0,45800.0,52400.0
6953156051,-166.66666666666666,-500.0,-1000.0,-2000.0
6953412914,-166.66666666666666,6500.0,14500.0,35000.0
6953938428,4033.3333333333335,9400.0,10100.0,11200.0
6954728988,-166.66666666666666,1500.0,7500.0,7300.0
6955785462,1433.3333333333333,14300.0,30300.0,54700.0
6956056609,9333.333333333334,24500.0,28000.0,34000.0
6956569250,-166.66666666666666,300.0,2600.0,3600.0
6956835011,3833.3333333333335,5500.0,7400.0,13200.0
6957099342,-166.66666666666666,-500.0,-1000.0,-2000.0
6957607636,-166.66666666666666,3000.0,12100.0,12700.0
6957860340,-166.66666666666666,5500.0,19000.0,69000.0
6958146106,-166.66666666666666,12500.0,14000.0,29400.0
6959445083,9133.333333333334,28100.0,47000.0,105900.0
6959454016,2133.3333333333335,5800.0,16900.0,38400.0
6959706307,-166.66666666666666,-500.0,-1000.0,0.0
6959713614,-166.66666666666666,-500.0,-1000.0,-1000.0
6959720965,1433.3333333333333,5200.0,9700.0,8700.0
6960499713,3033.3333333333335,5900.0,5400.0,17900.0
6960746570,8233.333333333334,15900.0,88200.0,111600.0
6960747916,-166.66666666666666,8500.0,10000.0,9000.0
6961037347,1833.3333333333333,5500.0,11000.0,30000.0
6961279090,3833.3333333333335,23500.0,46200.0,72800.0
6961549274,-166.66666666666666,-500.0,-1000.0,-2000.0
6962341544,2033.3333333333333,11800.0,24800.0,39600.0
6963363941,733.3333333333334,400.0,6400.0,5400.0
6963368606,-166.66666666666666,9000.0,8500.0,12500.0
6963381005,-166.66666666666666,129000.0,129700.0,170100.0
6963635892,433.33333333333337,1300.0,4600.0,9200.0
6963642914,12433.333333333334,37500.0,71700.0,105700.0
6963650433,20633.333333333332,39900.0,76800.0,123400.0
6963653404,1933.3333333333333,7700.0,10800.0,13400.0
6963890346,433.33333333333337,5300.0,8000.0,16600.0
6965218773,133.33333333333334,-200.0,-700.0,300.0
6965464958,-166.66666666666666,11900.0,13400.0,20900.0
6965480032,-166.66666666666666,-500.0,600.0,14600.0
6967060878,1033.3333333333333,5500.0,22900.0,32700.0
6967298817,3833.3333333333335,3500.0,8600.0,7600.0
6969147423,6833.333333333333,8500.0,8000.0,29800.0
6969408079,3833.3333333333335,5500.0,10000.0,32500.0
6969413479,6833.333333333333,22400.0,34800.0,49300.0
6969681897,4233.333333333333,10300.0,23000.0,49500.0
6969684020,24233.333333333332,104200.0,103700.0,145100.0
6969687339,433.33333333333337,1300.0,2000.0,2200.0
6970469945,5833.333333333333,18300.0,35900.0,67500.0
6970472340,5933.333333333333,12300.0,31700.0,75500.0
6970730339,-166.66666666666666,4000.0,6500.0,26000.0
6971244808,28133.333333333332,69000.0,76000.0,143000.0
6971245208,-166.66666666666666,-500.0,-1000.0,-2000.0
6971245814,-166.66666666666666,-500.0,5500.0,24300.0
6971247306,7633.333333333333,11000.0,95200.0,125900.0
6971252454,15033.333333333334,34200.0,71800.0,146900.0
6971493625,-166.66666666666666,-500.0,-1000.0,-1000.0
6972283043,14833.333333333334,15700.0,15200.0,19300.0
6973063532,-166.66666666666666,-500.0,11000.0,20000.0
6973606130,5733.333333333333,13800.0,26100.0,51200.0
6973862084,2633.3333333333335,13100.0,66500.0,103800.0
6974114792,-166.66666666666666,29000.0,28500.0,27500.0
6974125616,-166.66666666666666,3500.0,3000.0,2000.0
6976477077,-166.66666666666666,-500.0,-500.0,4500.0
6977009623,3833.3333333333335,7500.0,16000.0,33100.0
6977274642,2233.3333333333335,1900.0,5400.0,14700.0
6977789848,-166.66666666666666,-500.0,-1000.0,-2000.0
6977799775,-166.66666666666666,-500.0,-1000.0,-2000.0
6977802379,-166.66666666666666,-500.0,-1000.0,-2000.0
6978307402,9033.333333333334,62500.0,84800.0,150900.0
6978592254,-166.66666666666666,-500.0,-1000.0,-2000.0
6978830558,-166.66666666666666,0.0,-500.0,-1500.0
6978850119,17333.333333333332,17000.0,16500.0,19000.0
6979383464,15933.333333333334,18800.0,19500.0,18500.0
6979900864,6233.333333333333,7900.0,19800.0,22800.0
6980161087,-166.66666666666666,-500.0,12000.0,21500.0
6980171562,5833.333333333333,7500.0,21000.0,53100.0
6980673990,5833.333333333333,18500.0,31400.0,50300.0
6981737517,-166.66666666666666,3500.0,17400.0,38400.0
6982263681,9033.333333333334,25900.0,51400.0,74800.0
6983308655,1833.3333333333333,5100.0,10200.0,23600.0
6983835059,10833.333333333334,36900.0,65800.0,108700.0
6984075808,1333.3333333333333,3000.0,3000.0,3000.0
6984090596,14833.333333333334,53400.0,119500.0,206600.0
6984098232,-166.66666666666666,1500.0,3000.0,10400.0
6985407125,1300.0,40366.666666666664,60366.666666666664,85700.00000000001
6985666601,4833.333333333333,14500.0,29000.0,58000.0
6986183696,3833.3333333333335,11500.0,23000.0,48200.0
6986188710,-166.66666666666666,14300.0,13800.0,12800.0
6986197188,-166.66666666666666,1100.0,600.0,-400.0
6986434191,3833.3333333333335,31600.0,64900.0,130300.0
6986701930,4333.333333333333,13200.0,28700.0,53100.0
6986706412,5833.333333333333,21200.0,25100.0,44200.0
6986708866,-166.66666666666666,-500.0,-1000.0,-2000.0
6986969132,-166.66666666666666,-500.0,-1000.0,14000.0
6986973740,5833.333333333333,5500.0,11400.0,18800.0
6987481416,333.33333333333337,0.0,2300.0,1300.0
6987488412,3833.3333333333335,21100.0,36120.0,83733.33333333334
6988792240,1633.3333333333333,3400.0,2900.0,1900.0
6988807896,3833.3333333333335,10700.0,23000.0,55300.0
6989336892,-166.66666666666666,-500.0,9500.0,26500.0
6989607777,233.33333333333334,700.0,1800.0,8800.0
6989850343,633.3333333333334,3100.0,5000.0,12200.0
6989850986,1833.3333333333333,8200.0,28380.0,34580.0
6989856421,1833.3333333333333,1500.0,3000.0,5000.0
6989858991,6333.333333333333,6000.0,5500.0,4500.0
6989873600,2233.3333333333335,9900.0,34200.0,54000.0
6990374115,8933.333333333334,36100.0,59600.0,87700.0
6990393582,-166.66666666666666,2300.0,11800.0,12800.0
6990899673,2633.3333333333335,11800.0,16300.0,32600.0
6991153393,-166.66666666666666,7000.0,6500.0,31500.0
6991418965,-166.66666666666666,-500.0,-1000.0,-2000.0
6991687664,5833.333333333333,13500.0,31400.0,48000.0
6991706284,-166.66666666666666,-500.0,-1000.0,-2000.0
6991949171,-166.66666666666666,-500.0,-1000.0,400.0
6992200536,3933.3333333333335,3600.0,10100.0,22500.0
6992209157,16733.333333333332,42900.0,78000.0,145000.0
6992482864,3133.3333333333335,8900.0,15200.0,31900.0
6992733969,2233.3333333333335,7400.0,27100.0,51900.0
6993010414,9433.333333333334,30300.0,60200.0,114400.0
6993265719,-166.66666666666666,42000.0,41500.0,103500.0
6993277678,-166.66666666666666,5900.0,17400.0,40400.0
6993278055,-166.66666666666666,-500.0,-1000.0,-2000.0
6993773849,-166.66666666666666,-500.0,-1000.0,-2000.0
6994308939,17833.333333333332,63800.0,85800.0,132800.0
6995346067,3433.3333333333335,19800.0,33700.0,39100.0
6995346836,31033.333333333332,105500.0,141400.0,233500.0
6995630819,3833.3333333333335,8700.0,24400.0,23400.0
6996158150,3033.3333333333335,5200.0,15100.0,42400.0
6996926984,3033.3333333333335,11500.0,17000.0,38500.0
6996945848,-166.66666666666666,-500.0,-1000.0,-2000.0
6997466703,-166.66666666666666,1500.0,1000.0,0.0
6997720991,14933.333333333334,40400.0,83600.0,144100.0
6997970594,1833.3333333333333,3500.0,13200.0,189600.0
6997986170,3433.3333333333335,34700.0,42200.0,81000.0
6998241093,333.33333333333337,0.0,-500.0,-1500.0
6998260465,-166.66666666666666,-500.0,-700.0,-1700.0
7000093418,17133.333333333332,40400.0,39900.0,53000.0
7000095696,2633.3333333333335,7900.0,13600.0,17800.0
7000851446,1433.3333333333333,4300.0,3800.0,2800.0
7003479126,9433.333333333334,17100.0,29400.0,57600.0
7003500578,5033.333333333333,23200.0,41000.0,80000.0
7004014745,-166.66666666666666,-500.0,-1000.0,2000.0
7004022104,-166.66666666666666,-500.0,-1000.0,-2000.0
7004278919,10233.333333333334,27900.0,46600.0,78400.0
7004533014,-166.66666666666666,-500.0,1500.0,500.0
7004550308,12533.333333333334,37200.0,67200.0,123200.0
7004786383,13033.333333333334,24300.0,45800.0,44800.0
7004794639,1833.3333333333333,1500.0,6600.0,18000.0
7005046662,-166.66666666666666,500.0,1000.0,2400.0
7005308341,333.33333333333337,54900.0,103900.0,205600.0
7005577500,5833.333333333333,21500.0,43800.0,53600.0
7005582605,433.33333333333337,6300.0,12600.0,17200.0
7005843500,-166.66666666666666,-500.0,2500.0,5500.0
7006126022,9373.333333333334,20040.0,47180.0,88400.0
7006636126,3433.3333333333335,11100.0,24400.0,42600.0
7006894083,2633.3333333333335,12700.0,23200.0,50500.0
7006896531,5333.333333333333,14500.0,35200.0,47300.0
7006901093,-166.66666666666666,-500.0,-1000.0,-1500.0
7006909875,20333.333333333332,36000.0,52800.0,147400.0
7007405195,-166.66666666666666,-500.0,-1000.0,-2000.0
7007405503,-166.66666666666666,7500.0,11500.0,14500.0
7007675363,3033.3333333333335,17100.0,41900.0,96300.0
7007935399,1833.3333333333333,5900.0,27800.0,26800.0
7008462306,-166.66666666666666,-500.0,-1000.0,-2000.0
7008471589,3033.3333333333335,12100.0,26100.0,46566.66666666667
7008984247,-166.66666666666666,-500.0,-100.0,-1100.0
7009005277,-166.66666666666666,-500.0,500.0,-500.0
7009009523,8626.666666666668,36420.0,65920.0,97819.99999999999
7009249417,35833.333333333336,77000.0,90500.0,133000.0
7009518512,3333.3333333333335,8000.0,7500.0,6500.0
7010058549,-166.66666666666666,3500.0,3300.0,2300.0
7010317437,-166.66666666666666,300.0,1000.0,3600.0
7010556338,4833.333333333333,5700.0,8700.0,11700.0
7011103647,2633.3333333333335,55500.0,71000.0,104600.0
7012141220,-166.66666666666666,1500.0,5000.0,8000.0
7013192336,-166.66666666666666,2700.0,3000.0,6800.0
7013198737,-166.66666666666666,8000.0,26000.0,76500.0
7013705103,3833.3333333333335,9500.0,18600.0,28200.0
7014506195,-166.66666666666666,0.0,-500.0,800.0
7015545526,1333.3333333333333,3000.0,8500.0,21500.0
7015551716,7833.333333333333,20460.0,37960.0,84360.0
7015796511,-166.66666666666666,1500.0,3000.0,4000.0
7015797867,1033.3333333333333,3900.0,10800.0,35000.0
7015798582,3833.3333333333335,9900.0,9400.0,24200.0
7015823415,104833.33333333333,190500.0,345000.0,600000.0
7015823518,1433.3333333333333,7900.0,17000.0,39600.0
7016586325,8333.333333333334,17500.0,26500.0,34200.0
7018172674,1833.3333333333333,8000.0,16000.0,18000.0
7018175413,7333.333333333333,17933.333333333336,146833.33333333334,207333.33333333334
7018959785,-166.66666666666666,27500.0,42700.0,75300.0
7019472116,1333.3333333333333,6000.0,9000.0,11000.0
7020010873,1433.3333333333333,1100.0,5400.0,15500.0
7020011238,5133.333333333333,5300.0,4800.0,3800.0
7020797536,3033.3333333333335,10300.0,20600.0,38800.0
7021061247,3833.3333333333335,11500.0,23000.0,46000.0
7021584528,1433.3333333333333,6700.0,15900.0,57700.0
7021846473,1833.3333333333333,3800.0,7300.0,10600.0
7022611726,-166.66666666666666,2033.3333333333335,2022.2222222222222,1488.8888888888891
7022631044,13833.333333333334,41900.0,76200.0,211100.0
7022872979,1833.3333333333333,5500.0,11000.0,12000.0
7022898192,-166.66666666666666,-500.0,-1000.0,5000.0
7023675615,1033.3333333333333,5500.0,12200.0,24400.0
7023920451,7433.333333333333,34700.0,59000.0,95200.0
7024469262,7233.333333333333,24900.0,45000.0,87500.0
7025514894,-166.66666666666666,3500.0,3000.0,2000.0
7025783536,433.33333333333337,100.0,-400.0,10400.0
7025787004,1833.3333333333333,1500.0,1000.0,8000.0
7026281842,5833.333333333333,31500.0,57866.66666666667,112866.66666666667
7026294501,733.3333333333334,2700.0,6400.0,7500.0
7027341728,-166.66666666666666,-500.0,-1000.0,-1000.0
7027352021,-166.66666666666666,4300.0,10300.0,46300.0
7027356130,-166.66666666666666,-100.0,-200.0,-1200.0
7027868610,3833.3333333333335,15500.0,43000.0,111900.0
7028657045,100833.33333333333,525700.0,572500.0,818400.0
7028906355,10633.333333333334,32433.33333333333,58713.33333333333,117133.33333333333
7029169662,-166.66666666666666,6000.0,23700.0,43066.666666666664
7029707562,-166.66666666666666,-500.0,-1000.0,-2000.0
7029709326,8033.333333333333,19100.0,62800.0,98900.0
7030241850,3833.3333333333335,15100.0,33800.0,63600.0
7030488282,2833.3333333333335,22500.0,38000.0,57800.0
7030488604,-166.66666666666666,-500.0,-1000.0,-2000.0
7030493225,1833.3333333333333,1500.0,3000.0,12400.0
7030494468,8633.333333333334,23900.0,56600.0,104800.0
7031006300,3433.3333333333335,4300.0,3800.0,4800.0
7032577025,-166.66666666666666,-500.0,-1000.0,1000.0
7032834362,4833.333333333333,11500.0,12200.0,20200.0
7034172547,-166.66666666666666,2000.0,1500.0,3000.0
7034954734,-166.66666666666666,-500.0,-1000.0,0.0
7035192493,3333.3333333333335,8000.0,18100.0,23000.0
7036004668,-166.66666666666666,-500.0,1000.0,0.0
7037572865,3833.3333333333335,14268.0,32893.333333333336,64947.04761904763
7038357638,-166.66666666666666,-500.0,7000.0,6000.0
7038882443,8833.333333333334,12500.0,20000.0,38200.0
7039415011,-166.66666666666666,2700.0,4200.0,33400.0
7039654593,-166.66666666666666,-500.0,-1000.0,2000.0
7039931510,17833.333333333332,51100.0,102600.0,172400.0
7040175815,13033.333333333334,65100.0,97000.0,142800.0
7040202390,3033.3333333333335,29600.0,34300.0,54500.0
7040968714,1033.3333333333333,700.0,4200.0,7200.0
7041766231,-166.66666666666666,20500.0,20000.0,26200.0
7042022635,-166.66666666666666,-500.0,1800.0,3600.0
7042035275,7833.333333333333,15500.0,27000.0,51600.0
7042035678,-166.66666666666666,-500.0,3800.0,12100.0
7043326514,11833.333333333334,25500.0,50600.0,81600.0
7043854905,-166.66666666666666,2700.0,2200.0,8700.0
7044109828,1033.3333333333333,3900.0,3400.0,8800.0
7044131409,-166.66666666666666,-500.0,5300.0,26300.0
7045167215,5833.333333333333,15800.0,21300.0,32800.0
7045446477,833.3333333333334,8000.0,73500.0,144000.0
7045678761,8833.333333333334,12500.0,12000.0,28000.0
7045708217,8633.333333333334,22540.0,49240.0,85466.66666666666
7046479419,6833.333333333333,13000.0,15700.0,35300.0
7046493421,3433.3333333333335,13100.0,20400.0,28400.0
7046736672,-166.66666666666666,-500.0,6000.0,8500.0
7046751196,1833.3333333333333,4500.0,5000.0,14000.0
7046999858,4133.333333333333,3800.0,30400.0,36200.0
7047004644,-166.66666666666666,-500.0,500.0,-500.0
7047786753,-166.66666666666666,-500.0,-1000.0,-2000.0
7047803198,-166.66666666666666,-500.0,-1000.0,1500.0
7047806283,1166.6666666666667,8233.333333333334,61733.333333333336,137614.2857142857
7048590527,5833.333333333333,17500.0,40200.0,78800.0
7049355420,-166.66666666666666,5300.0,4800.0,3800.0
7049358664,-166.66666666666666,100.0,3200.0,10000.0
7050396764,1833.3333333333333,9500.0,13400.0,26900.0
7050416110,-166.66666666666666,-500.0,-1000.0,-2000.0
7051453333,1033.3333333333333,700.0,200.0,2800.0
7051468051,1433.3333333333333,9900.0,23400.0,42000.0
7052498099,3333.3333333333335,18500.0,28100.0,48600.0
7052503807,-166.66666666666666,-500.0,1000.0,8000.0
7052768441,15633.333333333334,22600.0,85800.0,176400.0
7052775268,-166.66666666666666,5500.0,12000.0,25500.0
7053018039,11033.333333333334,33900.0,59000.0,96000.0
7053032902,-166.66666666666666,-500.0,-1000.0,-2000.0
7053037273,2333.3333333333335,5600.0,25100.0,37100.0
7053304277,-166.66666666666666,-500.0,-1000.0,-1000.0
7054087442,-166.66666666666666,-500.0,-1000.0,-2000.0
7054599767,1033.3333333333333,6700.0,6200.0,5200.0
7054608719,-166.66666666666666,-500.0,-1000.0,-2000.0
7055395289,18933.333333333332,24100.0,25900.0,95600.0
7055670459,9033.333333333334,29600.0,41300.0,77200.0
7055933470,10033.333333333334,17900.0,37600.0,91500.0
7056177271,-166.66666666666666,3500.0,12500.0,22100.0
7057493961,11433.333333333334,34300.0,81500.0,146100.0
7057759020,8633.333333333334,16300.0,29400.0,48800.0
7058792628,-166.66666666666666,100.0,4600.0,3600.0
7058816906,133.33333333333334,8700.0,10700.0,13200.0
7059051756,-166.66666666666666,-500.0,-1000.0,-2000.0
7059591911,-166.66666666666666,6300.0,25400.0,84800.0
7059836409,43933.333333333336,67700.0,92400.0,198500.0
7059842140,2833.3333333333335,8200.0,13300.0,17100.0
7059845219,-166.66666666666666,-500.0,0.0,-1000.0
7060368539,333.33333333333337,600.0,600.0,-400.0
7060635668,733.3333333333334,10900.0,11900.0,12100.0
7062460515,-166.66666666666666,-500.0,-1000.0,-2000.0
7062732091,4133.333333333333,3800.0,8200.0,29400.0
7063003736,5433.333333333333,24400.0,44700.0,80600.0
7063241365,-166.66666666666666,2700.0,6100.0,13400.0
7063269723,-166.66666666666666,-500.0,-1000.0,-2000.0
7063270976,1833.3333333333333,16000.0,30300.0,33800.0
7063511417,1833.3333333333333,13000.0,14500.0,39200.0
7063782402,28433.333333333332,40300.0,124000.0,214800.0
7064051610,6233.333333333333,15400.0,27700.0,73100.0
7065085914,9033.333333333334,22700.0,36600.0,70700.0
7065621534,5433.333333333333,66200.0,99500.0,134900.0
7065884805,32733.333333333332,106428.57142857143,208728.57142857142,385600.0
7065890673,23333.333333333332,33500.0,60000.0,61500.0
7068252569,3833.3333333333335,6700.0,23300.0,60700.0
7068499372,-166.66666666666666,-500.0,-1000.0,-2000.0
7069288216,4533.333333333333,8600.0,11700.0,34900.0
7069292252,4033.3333333333335,15200.0,38900.0,75300.0
7069551827,11433.333333333334,29000.0,59100.0,99900.0
7070070780,-166.66666666666666,-500.0,-1000.0,12000.0
7070342670,25833.333333333332,61300.0,129900.0,240300.0
7071137807,5033.333333333333,18700.0,35000.0,67700.0
7073216404,13033.333333333334,12700.0,12200.0,11200.0
7073756674,6633.333333333333,25300.0,79333.33333333334,153333.3333333333
7074000906,-166.66666666666666,-500.0,700.0,3200.0
7074277850,48933.333333333336,69100.0,93800.0,180000.0
7074539904,-166.66666666666666,-500.0,-1000.0,-2000.0
7075313344,5833.333333333333,5500.0,5000.0,27000.0
7075318472,3833.3333333333335,22700.0,42200.0,80000.0
7075846716,22833.333333333332,84600.0,155100.0,346000.0
7076086265,13033.333333333334,33900.0,74500.0,130800.0
7076103885,8533.333333333334,25500.0,50300.0,90700.0
7076111257,122833.33333333333,150800.0,179100.0,371520.0
7076114880,2333.3333333333335,2000.0,1500.0,1500.0
7076355250,2633.3333333333335,12300.0,29700.0,63400.0
7076359261,17833.333333333332,41900.0,97500.0,224600.0
7076361587,2533.3333333333335,14600.0,30700.0,247100.0
7076367010,9733.333333333334,33500.0,68300.0,122800.0
7076377647,46233.333333333336,86900.0,134300.0,204000.0
7076624184,733.3333333333334,3100.0,16900.0,47000.0
7076876923,-166.66666666666666,-500.0,-500.0,16500.0
7076883639,-166.66666666666666,-500.0,-1000.0,-2000.0
7077161832,12833.333333333334,13500.0,19500.0,24500.0
7077676033,-166.66666666666666,1500.0,3000.0,2000.0
7077681175,2633.3333333333335,11900.0,28600.0,33200.0
7077683491,9333.333333333334,25000.0,32100.0,45000.0
7079258578,9933.333333333334,30400.0,56300.0,104900.0
7080283360,-166.66666666666666,-500.0,-1000.0,11000.0
7080570822,1833.3333333333333,1500.0,1000.0,7600.0
7080808210,-166.66666666666666,700.0,200.0,-800.0
7080831113,-166.66666666666666,-500.0,-1000.0,-2000.0
7080835987,1833.3333333333333,5500.0,7000.0,26500.0
7081355255,633.3333333333334,57700.0,116900.0,145000.0
7081881219,-166.66666666666666,6000.0,5500.0,9000.0
7082131180,-166.66666666666666,-500.0,-1000.0,-2000.0
7082397829,-166.66666666666666,-500.0,-1000.0,-1200.0
7084214638,-166.66666666666666,-500.0,-1000.0,-2000.0
7084999115,-166.66666666666666,-500.0,-1000.0,2600.0
7085021623,3833.3333333333335,11100.0,18600.0,20000.0
7085542853,5833.333333333333,16700.0,28200.0,51200.0
7085790748,1333.3333333333333,5100.0,14100.0,19400.0
7086066456,2633.3333333333335,4300.0,3800.0,4300.0
7086079524,333.33333333333337,16500.0,24600.0,25200.0
7086573543,1833.3333333333333,3500.0,19800.0,18800.0
7086580755,-166.66666666666666,2300.0,3300.0,14100.0
7087364073,26633.333333333332,44300.0,68600.0,117300.0
7087886494,-166.66666666666666,1400.0,1900.0,8900.0
7088409385,-166.66666666666666,2700.0,2200.0,1200.0
7088415765,3833.3333333333335,11500.0,24200.0,40000.0
7088671074,5433.333333333333,31700.0,45400.0,77600.0
7088678978,7033.333333333333,26300.0,66300.0,142100.0
7088949037,3833.3333333333335,11500.0,18200.0,23600.0
7089994099,-166.66666666666666,-500.0,-1000.0,-2000.0
7090770978,5833.333333333333,13500.0,27400.0,63000.0
7091816234,10833.333333333334,17000.0,18000.0,21000.0
7092345371,6333.333333333333,17100.0,35000.0,52600.0
7092360817,35333.333333333336,73500.0,85500.0,84500.0
7092363076,-166.66666666666666,0.0,1800.0,6100.0
7092366029,3633.3333333333335,4200.0,6400.0,11200.0
7092615878,2633.3333333333335,5100.0,4600.0,8000.0
7092886446,1833.3333333333333,15100.0,23400.0,44000.0
7093416715,9833.333333333334,22800.0,45600.0,83366.66666666667
7093650429,8133.333333333333,31600.0,62500.0,148400.0
7094173806,-166.66666666666666,-500.0,2000.0,3000.0
7094458761,-166.66666666666666,4000.0,3500.0,24500.0
7095492803,-166.66666666666666,-500.0,-1000.0,4000.0
7095509167,4833.333333333333,4500.0,4600.0,6600.0
7096566313,1433.3333333333333,3100.0,7100.0,7600.0
7096822345,1833.3333333333333,5600.0,6700.0,9300.0
7096826907,4233.333333333333,16500.0,52500.0,100900.0
7097328113,-166.66666666666666,-500.0,1000.0,4200.0
7097329197,14333.333333333334,39000.0,46000.0,60500.0
7099171675,1833.3333333333333,8300.0,19800.0,32800.0
7099182680,5833.333333333333,26000.0,55100.0,112500.0
7100203999,-166.66666666666666,2000.0,1500.0,500.0
7100737052,-166.66666666666666,-500.0,16300.0,29200.0
7100751404,-166.66666666666666,3500.0,8600.0,16400.0
7100996891,3133.3333333333335,11500.0,26500.0,59200.0
7101007936,2633.3333333333335,6700.0,17400.0,26700.0
7101792646,13833.333333333334,27100.0,64600.0,106800.0
7101803796,-166.66666666666666,3500.0,3000.0,6800.0
7102043038,1633.3333333333333,3700.0,10800.0,9800.0
7102315341,33833.333333333336,59000.0,61100.0,67500.0
7102321024,-166.66666666666666,-500.0,1100.0,6400.0
7102566507,-166.66666666666666,500.0,2400.0,1400.0
7102855337,-166.66666666666666,-500.0,-1000.0,-1700.0
7103627893,2733.3333333333335,3300.0,7700.0,16900.0
7103879396,633.3333333333334,2300.0,3800.0,17100.0
7104156426,-166.66666666666666,-500.0,-1000.0,-2000.0
7104397687,6533.333333333333,24700.0,47700.0,86100.0
7104663814,-166.66666666666666,5800.0,21400.0,51500.0
7105200181,-166.66666666666666,-500.0,100.0,9200.0
7105209265,-166.66666666666666,8700.0,19900.0,30100.0
7105469110,-166.66666666666666,-500.0,-1000.0,-2000.0
7105973531,-166.66666666666666,7900.0,11000.0,66800.0
7105974291,6233.333333333333,5900.0,14800.0,30500.0
7105999441,7333.333333333333,17000.0,28500.0,47500.0
7106236100,-166.66666666666666,6500.0,55500.0,90500.0
7106522604,-166.66666666666666,-500.0,-1000.0,3000.0
7107574732,-166.66666666666666,-500.0,-400.0,41600.0
7107823941,2733.3333333333335,7400.0,14600.0,19000.0
7108068558,-166.66666666666666,3500.0,3000.0,2000.0
7108615959,133.33333333333334,4600.0,7300.0,32300.0
7108870757,333.33333333333337,4000.0,13100.0,37300.0
7109131497,2233.3333333333335,10900.0,20800.0,31400.0
7109929957,3833.3333333333335,9100.0,22200.0,40400.0
7110431563,133.33333333333334,2900.0,2400.0,1400.0
7111220587,3033.3333333333335,6300.0,18900.0,38400.0
7112004658,5833.333333333333,18300.0,45800.0,88800.0
7112294718,5333.333333333333,14000.0,27200.0,52400.0
7112547562,-166.66666666666666,-500.0,-1000.0,-1000.0
7113048165,9833.333333333334,29500.0,57000.0,99500.0
7113584326,-166.66666666666666,-500.0,-700.0,-1400.0
7114638156,4933.333333333333,12200.0,24100.0,37900.0
7114640190,-166.66666666666666,7500.0,14200.0,50100.0
7114887852,2733.3333333333335,7500.0,10000.0,41400.0
7115409008,1833.3333333333333,4700.0,9400.0,18400.0
7115415045,-166.66666666666666,-500.0,1000.0,15100.0
7115954196,6633.333333333333,22700.0,44200.0,81600.0
7116226618,1033.3333333333333,6300.0,15000.0,27600.0
7116459954,3833.3333333333335,14700.0,25400.0,47600.0
7116730509,2833.3333333333335,21933.333333333336,21433.333333333336,28933.333333333336
7116986197,-166.66666666666666,-500.0,-1000.0,-2000.0
7117506313,-166.66666666666666,1500.0,3000.0,2000.0
7118322639,2333.3333333333335,2000.0,1500.0,114000.0
7118579014,3833.3333333333335,11500.0,24200.0,44400.0
7119608467,43833.333333333336,51500.0,63000.0,89500.0
7119611357,11833.333333333334,14000.0,29000.0,52500.0
7119627175,8233.333333333334,21500.0,29000.0,140006.6666666667
7120142484,7033.333333333333,21000.0,28900.0,41100.0
7120144094,-166.66666666666666,-500.0,3000.0,14500.0
7120658485,-166.66666666666666,-500.0,15000.0,18000.0
7121700450,-166.66666666666666,17300.0,63100.0,94400.0
7121709477,-166.66666666666666,15200.0,15900.0,25300.0
7121986076,9033.333333333334,38200.0,46100.0,61800.0
7122233767,15333.333333333334,35500.0,45300.0,75900.0
7123015719,-166.66666666666666,-500.0,200.0,-800.0
7123021211,1333.3333333333333,2500.0,17500.0,18500.0
7123025620,5833.333333333333,22300.0,57300.0,91500.0
7124076424,7033.333333333333,30500.0,43700.0,90000.0
7124087653,633.3333333333334,23400.0,32900.0,39900.0
7125113917,-166.66666666666666,3700.0,8300.0,19000.0
7125126869,54833.333333333336,54500.0,59500.0,119600.0
7125644229,7033.333333333333,16300.0,32700.0,59500.0
7126701697,-166.66666666666666,700.0,9400.0,12500.0
7126707394,-166.66666666666666,2500.0,2000.0,1000.0
7127216421,-166.66666666666666,-500.0,-1000.0,-2000.0
7127225287,7733.333333333333,23100.0,54700.0,110300.0
