고객ID,단디_최근1개월혜택,단디_최근3개월혜택,단디_최근6개월혜택,단디_최근12개월혜택
6928761509,-1000.0,8590.0,19150.0,30450.0
6929286547,7080.0,16170.0,30530.0,73750.0
6929548025,500.0,7070.0,17820.0,24520.0
6929813683,3240.0,7240.0,6240.0,30510.0
6929835769,1940.0,1440.0,6830.0,3860.0
6930872527,13810.0,25510.0,48140.0,106820.0
6930878480,3000.0,5000.0,4000.0,11600.0
6931124172,23490.0,57590.0,103150.0,191530.0
6931142076,24870.0,59400.0,67690.0,99090.0
6931910387,4850.0,34670.0,48780.0,75880.0
6932444890,16600.0,40810.0,97140.0,143970.0
6932978306,7780.0,34730.0,68890.0,122610.0
6933225096,14540.0,36870.0,57470.0,101600.0
6933489640,3070.0,5870.0,15320.0,38910.0
6934009263,530.0,5080.0,9250.0,31270.0
6934030337,3120.0,12560.0,40890.0,108920.0
6935074327,10000.0,18000.0,36000.0,40200.0
6935328780,4610.0,4980.0,47470.0,85860.0
6935846071,2810.0,19050.0,40280.0,74160.0
6936118961,2300.0,7800.0,14240.0,25650.0
6936378484,5000.0,24500.0,57500.0,118070.0
6936393961,8490.0,37370.0,89590.0,198800.0
6936656319,5130.0,27050.0,57810.0,89310.0
6937155109,890.0,7670.0,13880.0,15350.0
6937161416,1730.0,6300.0,18220.0,36890.0
6937169519,3440.0,8130.0,14990.0,36850.0
6937697135,620.0,3270.0,20530.0,37020.0
6938217308,24220.0,76610.0,147050.0,292620.0
6938741237,10530.0,19560.0,38060.0,70000.0
6938749395,-1000.0,2000.0,4880.0,29990.0
6938989470,7690.0,14600.0,22260.0,38160.0
6939773565,3620.0,11620.0,25760.0,47850.0
6939775170,7190.0,13040.0,28490.0,45710.0
6939800161,500.0,7000.0,13700.0,23700.0
6941110552,11330.0,29590.0,49280.0,93940.0
6941114255,1130.0,5710.0,6070.0,20060.0
6942133065,3750.0,10730.0,26790.0,72320.0
6943198847,10710.0,17360.0,45640.0,49640.0
6943210330,46420.0,143630.0,299890.0,593160.0
6943703739,45490.0,122200.0,227010.0,326340.0
6944250319,19070.0,34620.0,65650.0,142090.0
6944758752,4050.0,27260.0,74440.0,165000.0
6945014185,9000.0,16830.0,18830.0,24830.0
6945020865,500.0,1500.0,5520.0,8520.0
6945297160,-1000.0,-3000.0,-4170.0,-10170.0
6946077144,9500.0,29530.0,36530.0,63980.0
6946587183,9500.0,24900.0,46680.0,125410.0
6946852147,2560.0,2560.0,11540.0,21740.0
6947134372,9000.0,15300.0,34350.0,95860.0
6947141667,3590.0,13590.0,11590.0,15590.0
6947380299,1130.0,4780.0,10480.0,8820.0
6947394959,23280.0,57620.0,120000.0,204220.0
6947641938,16170.0,46000.0,70610.0,109900.0
6947648713,1130.0,13420.0,19680.0,40240.0
6949215232,9310.0,24780.0,47250.0,85170.0
6949497725,10760.0,34800.0,60180.0,135470.0
6949737374,13150.0,39180.0,98220.0,184470.0
6950260426,6310.0,17300.0,32400.0,67110.0
6950261868,9770.0,42300.0,71580.0,126890.0
6950264164,2110.0,110.0,3230.0,16270.0
6950280809,1400.0,7870.0,16750.0,57490.0
6950528643,1040.0,8470.0,15620.0,43330.0
6950537603,191400.0,210250.0,257790.0,362360.0
6950789701,6730.0,23150.0,34200.0,63500.0
6951576425,5560.0,27170.0,47390.0,52890.0
6951585515,7020.0,27380.0,30620.0,66010.0
6951594044,7000.0,17440.0,16440.0,32950.0
6951845612,18070.0,41130.0,78970.0,149680.0
6953156051,2710.0,17240.0,28850.0,48150.0
6953412914,-1000.0,29150.0,47570.0,81630.0
6953938428,20840.0,37510.0,46410.0,50010.0
6954728988,1360.0,18520.0,34230.0,72760.0
6955785462,600.0,24020.0,64260.0,121570.0
6956056609,6430.0,19930.0,35630.0,47530.0
6956569250,4210.0,26090.0,47530.0,99930.0
6956835011,830.0,4830.0,16760.0,20500.0
6957099342,770.0,2190.0,13680.0,22870.0
6957607636,2000.0,8500.0,10500.0,17900.0
6957860340,5700.0,31740.0,70170.0,148270.0
6958146106,7750.0,22250.0,28170.0,55270.0
6959445083,13670.0,44440.0,89770.0,195600.0
6959454016,14650.0,45660.0,94530.0,170890.0
6959706307,1670.0,3780.0,2310.0,12990.0
6959713614,2030.0,4250.0,21540.0,40720.0
6959720965,3240.0,11340.0,22000.0,24660.0
6960499713,10950.0,34440.0,31440.0,59280.0
6960746570,23050.0,52600.0,154180.0,200330.0
6960747916,1550.0,20680.0,30650.0,36910.0
6961037347,4130.0,17310.0,27220.0,78370.0
6961279090,950.0,13540.0,34020.0,76080.0
6961549274,5150.0,10280.0,12780.0,14290.0
6962341544,9350.0,31450.0,63410.0,96140.0
6963363941,-100.0,900.0,4400.0,5600.0
6963368606,2000.0,14740.0,25740.0,40070.0
6963381005,3190.0,198810.0,213510.0,229750.0
6963635892,2000.0,7260.0,15530.0,30550.0
6963642914,17500.0,40790.0,64830.0,133720.0
6963650433,40750.0,68810.0,134600.0,236890.0
6963653404,6500.0,9240.0,15390.0,22630.0
6963890346,4100.0,12300.0,19100.0,44760.0
6965218773,9300.0,27400.0,30400.0,46850.0
6965464958,3800.0,8150.0,8150.0,10650.0
6965480032,-1000.0,3310.0,18950.0,46030.0
6967060878,2690.0,14130.0,43300.0,79980.0
6967298817,9590.0,29490.0,40890.0,44090.0
6969147423,16520.0,49500.0,88380.0,158140.0
6969408079,8010.0,17050.0,38290.0,102670.0
6969413479,11040.0,34640.0,83670.0,127040.0
6969681897,2920.0,11340.0,24900.0,53490.0
6969684020,15730.0,51700.0,44120.0,88920.0
6969687339,6600.0,16800.0,29600.0,37620.0
6970469945,8150.0,34200.0,58700.0,118380.0
6970472340,6770.0,31300.0,78110.0,156430.0
6970730339,1680.0,11070.0,18720.0,42730.0
6971244808,20000.0,39950.0,57170.0,185500.0
6971245208,4000.0,15870.0,19550.0,21200.0
6971245814,8600.0,23890.0,47620.0,87870.0
6971247306,19410.0,28110.0,176890.0,280330.0
6971252454,20950.0,58420.0,120650.0,233370.0
6971493625,2090.0,19870.0,32300.0,64190.0
6972283043,6580.0,6200.0,14450.0,20940.0
6973063532,3800.0,11760.0,31760.0,64940.0
6973606130,5790.0,17740.0,36480.0,78980.0
6973862084,4170.0,16980.0,62820.0,112570.0
6974114792,1850.0,18130.0,41380.0,66170.0
6974125616,-1000.0,2000.0,1060.0,3230.0
6976477077,4000.0,12000.0,24000.0,48000.0
6977009623,5890.0,24170.0,56630.0,109610.0
6977274642,8330.0,20960.0,48810.0,107500.0
6977789848,7340.0,14000.0,34050.0,80760.0
6977799775,2560.0,560.0,-2440.0,4660.0
6977802379,5000.0,13000.0,27000.0,55920.0
6978307402,45880.0,95940.0,190150.0,371390.0
6978592254,-1000.0,20360.0,39360.0,59360.0
6978830558,500.0,3680.0,4680.0,18860.0
6978850119,4000.0,12000.0,24000.0,38500.0
6979383464,6900.0,42760.0,47490.0,41490.0
6979900864,4130.0,5660.0,23150.0,22280.0
6980161087,1500.0,12000.0,27710.0,66250.0
6980171562,12310.0,17050.0,41300.0,134620.0
6980673990,15080.0,48360.0,92640.0,167000.0
6981737517,1800.0,17170.0,25230.0,28040.0
6982263681,17070.0,51830.0,109130.0,176530.0
6983308655,2090.0,10150.0,19360.0,45560.0
6983835059,11720.0,66630.0,112190.0,238060.0
6984075808,3750.0,9280.0,29280.0,48990.0
6984090596,5750.0,41170.0,82420.0,121400.0
6984098232,1550.0,7880.0,14710.0,25450.0
6985407125,24340.0,67980.0,130900.0,261230.0
6985666601,500.0,9420.0,27650.0,57890.0
6986183696,16140.0,35630.0,68070.0,118130.0
6986188710,3400.0,30210.0,32810.0,26810.0
6986197188,4000.0,8050.0,6610.0,7610.0
6986434191,72890.0,280850.0,538450.0,938080.0
6986701930,4520.0,10770.0,21250.0,49190.0
6986706412,4510.0,10490.0,14710.0,42040.0
6986708866,2340.0,3860.0,13420.0,35970.0
6986969132,10000.0,30000.0,28000.0,82550.0
6986973740,3050.0,3450.0,9960.0,8370.0
6987481416,21950.0,45080.0,95380.0,89380.0
6987488412,2310.0,12470.0,25260.0,61980.0
6988792240,5170.0,12990.0,12990.0,16990.0
6988807896,12850.0,42810.0,75620.0,156150.0
6989336892,3860.0,15780.0,25100.0,29600.0
6989607777,4750.0,12210.0,25980.0,67690.0
6989850343,4130.0,8040.0,14900.0,30080.0
6989850986,12530.0,44940.0,121150.0,214070.0
6989856421,4250.0,20130.0,43040.0,87670.0
6989858991,11000.0,15000.0,30360.0,60250.0
6989873600,860.0,960.0,17830.0,36800.0
6990374115,15320.0,36460.0,68350.0,151020.0
6990393582,-1000.0,27710.0,47160.0,83380.0
6990899673,9280.0,31490.0,64560.0,131950.0
6991153393,4000.0,12000.0,24000.0,48000.0
6991418965,1550.0,4630.0,5950.0,13000.0
6991687664,8000.0,22000.0,47020.0,78710.0
6991706284,5240.0,6130.0,9080.0,8790.0
6991949171,2090.0,1650.0,9460.0,24180.0
6992200536,1700.0,7300.0,22600.0,45250.0
6992209157,14990.0,68860.0,170490.0,301800.0
6992482864,4050.0,8520.0,19700.0,52820.0
6992733969,3620.0,9130.0,38180.0,77080.0
6993010414,23910.0,66270.0,132050.0,198230.0
6993265719,-1000.0,7000.0,16000.0,40780.0
6993277678,4000.0,26060.0,89740.0,193210.0
6993278055,2030.0,8370.0,13560.0,7560.0
6993773849,3140.0,6990.0,11510.0,24760.0
6994308939,35310.0,103550.0,133370.0,207110.0
6995346067,4080.0,28470.0,66010.0,86360.0
6995346836,36380.0,139210.0,220880.0,340320.0
6995630819,9110.0,26030.0,56650.0,100730.0
6996158150,1160.0,7060.0,31610.0,107660.0
6996926984,11010.0,23730.0,55750.0,102110.0
6996945848,2000.0,8570.0,18790.0,53910.0
6997466703,890.0,10210.0,22440.0,44430.0
6997720991,17120.0,50010.0,121390.0,196230.0
6997970594,11400.0,27890.0,57880.0,343360.0
6997986170,4520.0,25920.0,64620.0,139640.0
6998241093,1870.0,7860.0,19050.0,23540.0
6998260465,-1000.0,2940.0,4480.0,11020.0
7000093418,15780.0,42800.0,55300.0,96330.0
7000095696,2500.0,13100.0,32480.0,52060.0
7000851446,9530.0,11630.0,17370.0,19500.0
7003479126,7150.0,24100.0,37560.0,69610.0
7003500578,10560.0,37660.0,90900.0,190790.0
7004014745,770.0,270.0,2780.0,11600.0
7004022104,3500.0,6710.0,8910.0,12300.0
7004278919,6870.0,26840.0,44100.0,68570.0
7004533014,16870.0,51830.0,104520.0,199910.0
7004550308,14010.0,44010.0,85390.0,155100.0
7004786383,8390.0,45370.0,78880.0,127280.0
7004794639,3550.0,9190.0,18510.0,33490.0
7005046662,3980.0,9790.0,23220.0,59910.0
7005308341,10150.0,53280.0,114470.0,244930.0
7005577500,11670.0,43240.0,105120.0,118290.0
7005582605,6980.0,34590.0,55050.0,73520.0
7005843500,6080.0,18020.0,31880.0,69470.0
7006126022,7000.0,26400.0,64400.0,119640.0
7006636126,3910.0,11330.0,25530.0,46180.0
7006894083,11500.0,36640.0,66740.0,128370.0
7006896531,10240.0,18900.0,40720.0,68430.0
7006901093,890.0,2730.0,5910.0,6440.0
7006909875,12960.0,34840.0,66740.0,147110.0
7007405195,-1000.0,-3000.0,-2320.0,-6520.0
7007405503,950.0,2840.0,9160.0,18550.0
7007675363,10060.0,29840.0,72490.0,136380.0
7007935399,10050.0,11170.0,28090.0,30090.0
7008462306,2240.0,231030.0,237120.0,236490.0
7008471589,-1000.0,3400.0,14310.0,35360.0
7008984247,3500.0,14980.0,31130.0,77520.0
7009005277,4920.0,9920.0,30910.0,52530.0
7009009523,21100.0,73730.0,144830.0,249890.0
7009249417,15990.0,37920.0,69470.0,147880.0
7009518512,11500.0,18040.0,42130.0,45530.0
7010058549,2120.0,16440.0,39210.0,56920.0
7010317437,3920.0,9790.0,21250.0,23650.0
7010556338,3710.0,9790.0,24110.0,85750.0
7011103647,15510.0,42880.0,79790.0,124710.0
7012141220,6400.0,17350.0,30850.0,90410.0
7013192336,11130.0,26440.0,41530.0,66460.0
7013198737,1640.0,12320.0,23900.0,55980.0
7013705103,7740.0,24380.0,50310.0,91950.0
7014506195,11070.0,29570.0,61820.0,130660.0
7015545526,12330.0,23830.0,45330.0,64740.0
7015551716,16280.0,58840.0,107340.0,206850.0
7015796511,1530.0,6520.0,20030.0,54440.0
7015797867,11880.0,39710.0,73640.0,134030.0
7015798582,9000.0,31470.0,47170.0,78060.0
7015823415,6160.0,18620.0,36840.0,80230.0
7015823518,3200.0,12390.0,27460.0,54900.0
7016586325,15860.0,18860.0,23100.0,30860.0
7018172674,9000.0,36530.0,75030.0,121530.0
7018175413,13200.0,53490.0,95700.0,178680.0
7018959785,11000.0,42200.0,53450.0,66010.0
7019472116,6240.0,34350.0,56430.0,98820.0
7020010873,9600.0,19720.0,40860.0,76070.0
7020011238,14780.0,25370.0,34760.0,68100.0
7020797536,13900.0,34860.0,73580.0,148020.0
7021061247,5370.0,10920.0,27860.0,37840.0
7021584528,10120.0,31940.0,69850.0,128920.0
7021846473,4730.0,20070.0,30130.0,72410.0
7022611726,2000.0,13500.0,29000.0,67560.0
7022631044,26280.0,50210.0,143170.0,330370.0
7022872979,2000.0,7420.0,30860.0,36020.0
7022898192,6000.0,14000.0,25620.0,74240.0
7023675615,3030.0,18840.0,35680.0,64230.0
7023920451,4280.0,15760.0,45200.0,90410.0
7024469262,16510.0,45510.0,71070.0,116190.0
7025514894,4560.0,18960.0,30960.0,55720.0
7025783536,7980.0,18700.0,48080.0,123400.0
7025787004,8670.0,20720.0,27380.0,41750.0
7026281842,20210.0,54960.0,120980.0,253930.0
7026294501,2430.0,10760.0,25460.0,44830.0
7027341728,4000.0,14470.0,31480.0,65190.0
7027352021,3000.0,6190.0,6870.0,41720.0
7027356130,4260.0,7060.0,13100.0,25540.0
7027868610,5490.0,42540.0,75380.0,141770.0
7028657045,20550.0,51090.0,162950.0,345510.0
7028906355,35480.0,220960.0,391200.0,679570.0
7029169662,19000.0,40500.0,72500.0,128660.0
7029707562,6640.0,6470.0,19100.0,28840.0
7029709326,15240.0,34560.0,75870.0,139330.0
7030241850,11150.0,45590.0,76060.0,127050.0
7030488282,11670.0,51830.0,76730.0,128930.0
7030488604,1000.0,7000.0,27280.0,53320.0
7030493225,7910.0,32790.0,62910.0,112160.0
7030494468,15360.0,26810.0,61950.0,98210.0
7031006300,7790.0,10200.0,16830.0,29870.0
7032577025,10920.0,31140.0,54280.0,97340.0
7032834362,10140.0,24120.0,33590.0,68900.0
7034172547,2850.0,9510.0,17130.0,20310.0
7034954734,11000.0,25590.0,41860.0,65770.0
7035192493,8500.0,23150.0,45550.0,79860.0
7036004668,650.0,13260.0,38530.0,62160.0
7037572865,8360.0,32760.0,65370.0,139410.0
7038357638,-1000.0,-3000.0,6000.0,0.0
7038882443,7500.0,28480.0,59980.0,114980.0
7039415011,620.0,18400.0,36400.0,126580.0
7039654593,-1000.0,4530.0,1530.0,530.0
7039931510,29040.0,57040.0,127360.0,205360.0
7040175815,28070.0,98280.0,164240.0,264830.0
7040202390,2000.0,11650.0,13540.0,17540.0
7040968714,6000.0,13500.0,24000.0,39500.0
7041766231,0.0,36220.0,29930.0,45030.0
7042022635,-1000.0,-3000.0,2040.0,6820.0
7042035275,15780.0,28400.0,50310.0,87340.0
7042035678,2610.0,3110.0,16330.0,48630.0
7043326514,6920.0,16780.0,30560.0,68460.0
7043854905,5000.0,14730.0,26960.0,51230.0
7044109828,11200.0,19400.0,36000.0,77220.0
7044131409,-1000.0,17600.0,48310.0,104860.0
7045167215,3500.0,10630.0,17880.0,50830.0
7045446477,2430.0,16080.0,37230.0,65230.0
7045678761,6550.0,24990.0,26990.0,66330.0
7045708217,12660.0,22270.0,59230.0,95380.0
7046479419,19720.0,42210.0,64070.0,106120.0
7046493421,16730.0,32230.0,70410.0,133140.0
7046736672,3890.0,28070.0,54550.0,105290.0
7046751196,3920.0,26190.0,36730.0,70270.0
7046999858,11030.0,17160.0,61540.0,122560.0
7047004644,4000.0,21950.0,47620.0,53770.0
7047786753,4030.0,3030.0,5050.0,17470.0
7047803198,-1000.0,-3000.0,-1000.0,5850.0
7047806283,14000.0,36100.0,100970.0,380530.0
7048590527,7390.0,22690.0,66400.0,147570.0
7049355420,710.0,14220.0,15980.0,25790.0
7049358664,8800.0,18300.0,46810.0,96270.0
7050396764,4000.0,18650.0,10800.0,25670.0
7050416110,9000.0,17000.0,41000.0,63000.0
7051453333,7690.0,12650.0,26140.0,38490.0
7051468051,2030.0,8390.0,24970.0,44010.0
7052498099,21790.0,71340.0,122560.0,226070.0
7052503807,4000.0,13000.0,28000.0,74570.0
7052768441,20510.0,60570.0,181700.0,335500.0
7052775268,4000.0,25980.0,34920.0,58500.0
7053018039,8760.0,12010.0,23900.0,46430.0
7053032902,560.0,7860.0,30160.0,43040.0
7053037273,16630.0,46370.0,94930.0,206130.0
7053304277,740.0,8500.0,14610.0,24320.0
7054087442,-1000.0,-3000.0,-6000.0,-12000.0
7054599767,5200.0,21590.0,33590.0,27590.0
7054608719,-1000.0,3870.0,5940.0,-60.0
7055395289,13430.0,42790.0,94830.0,204870.0
7055670459,18810.0,64400.0,118090.0,207350.0
7055933470,21600.0,58470.0,128700.0,259320.0
7056177271,7420.0,27580.0,62810.0,106730.0
7057493961,20390.0,48730.0,85730.0,156160.0
7057759020,4950.0,17270.0,44450.0,76560.0
7058792628,-1000.0,3100.0,5100.0,7990.0
7058816906,4810.0,25260.0,43230.0,74030.0
7059051756,6600.0,20030.0,30470.0,47260.0
7059591911,2600.0,11400.0,22060.0,65680.0
7059836409,12920.0,19530.0,62080.0,259780.0
7059842140,8330.0,19550.0,37490.0,56550.0
7059845219,890.0,1870.0,6330.0,2490.0
7060368539,4980.0,18620.0,32590.0,29330.0
7060635668,2570.0,12280.0,20320.0,30970.0
7062460515,2020.0,4550.0,4050.0,8340.0
7062732091,5170.0,14240.0,30470.0,77680.0
7063003736,8420.0,21840.0,48780.0,103750.0
7063241365,3070.0,2070.0,19230.0,33400.0
7063269723,-1000.0,8630.0,9130.0,13130.0
7063270976,5840.0,22180.0,40730.0,80830.0
7063511417,-1000.0,8500.0,11500.0,18830.0
7063782402,26870.0,60300.0,209340.0,313380.0
7064051610,5570.0,12950.0,22020.0,59220.0
7065085914,8540.0,31720.0,67800.0,136920.0
7065621534,17580.0,38930.0,102140.0,165410.0
7065884805,20650.0,81700.0,193550.0,368960.0
7065890673,9000.0,19570.0,49800.0,60700.0
7068252569,23630.0,50760.0,104900.0,189590.0
7068499372,-1000.0,-3000.0,-6000.0,-9870.0
7069288216,11420.0,27070.0,59870.0,113250.0
7069292252,14530.0,43560.0,83100.0,160070.0
7069551827,18070.0,41910.0,92500.0,147260.0
7070070780,5620.0,5150.0,7210.0,30420.0
7070342670,26490.0,82920.0,154840.0,283480.0
7071137807,12650.0,79640.0,170970.0,359470.0
7073216404,5120.0,23580.0,24260.0,18260.0
7073756674,20450.0,54510.0,129860.0,256080.0
7074000906,9000.0,32980.0,63600.0,125880.0
7074277850,31500.0,55630.0,110270.0,208780.0
7074539904,5500.0,10500.0,15000.0,24500.0
7075313344,10000.0,15490.0,19490.0,52620.0
7075318472,14450.0,51360.0,95080.0,167350.0
7075846716,20210.0,71790.0,137790.0,301700.0
7076086265,4720.0,14440.0,47360.0,79410.0
7076103885,23070.0,70340.0,132870.0,243960.0
7076111257,12780.0,68230.0,168660.0,316160.0
7076114880,5510.0,11580.0,16230.0,22730.0
7076355250,15180.0,42170.0,81350.0,142170.0
7076359261,26690.0,83300.0,181160.0,399440.0
7076361587,17040.0,28180.0,62620.0,165260.0
7076367010,15350.0,39070.0,98580.0,209170.0
7076377647,46550.0,106960.0,201470.0,348100.0
7076624184,10760.0,17010.0,52170.0,117590.0
7076876923,13030.0,25160.0,44730.0,85380.0
7076883639,-1000.0,-3000.0,10.0,8130.0
7077161832,8410.0,29010.0,49610.0,92010.0
7077676033,1830.0,9990.0,12700.0,9560.0
7077681175,2300.0,7670.0,13360.0,23170.0
7077683491,10840.0,29190.0,40220.0,57960.0
7079258578,19690.0,67990.0,115470.0,179300.0
7080283360,-1000.0,-3000.0,-6000.0,1000.0
7080570822,14280.0,27660.0,43970.0,74190.0
7080808210,-1000.0,-1500.0,-4500.0,-6670.0
7080831113,9000.0,26500.0,44500.0,58500.0
7080835987,4000.0,21090.0,44420.0,108990.0
7081355255,10770.0,70520.0,119860.0,248500.0
7081881219,2090.0,15090.0,33560.0,55860.0
7082131180,-1000.0,270.0,280.0,-2240.0
7082397829,11500.0,32500.0,36060.0,45240.0
7084214638,-1000.0,0.0,-360.0,-2360.0
7084999115,6530.0,8760.0,35890.0,49110.0
7085021623,2560.0,9160.0,36490.0,61420.0
7085542853,17190.0,45870.0,81180.0,140920.0
7085790748,2500.0,6500.0,12000.0,28500.0
7086066456,600.0,2600.0,-400.0,4400.0
7086079524,1240.0,10950.0,19950.0,34020.0
7086573543,2030.0,5400.0,13980.0,7980.0
7086580755,7500.0,22590.0,48490.0,101840.0
7087364073,22140.0,86520.0,157510.0,262340.0
7087886494,12650.0,29300.0,50800.0,90760.0
7088409385,5810.0,17390.0,36950.0,93190.0
7088415765,6600.0,19830.0,37600.0,70400.0
7088671074,6380.0,33860.0,46450.0,81520.0
7088678978,18870.0,59660.0,178670.0,308430.0
7088949037,6250.0,8090.0,12900.0,32520.0
7089994099,-1000.0,3150.0,27420.0,56360.0
7090770978,9680.0,21280.0,46340.0,136040.0
7091816234,5620.0,19570.0,36920.0,53790.0
7092345371,9180.0,25680.0,54550.0,104480.0
7092360817,21210.0,44950.0,50790.0,44790.0
7092363076,10480.0,26660.0,59600.0,110510.0
7092366029,11370.0,27620.0,39410.0,78900.0
7092615878,1000.0,3260.0,2450.0,-460.0
7092886446,2000.0,8740.0,16270.0,33470.0
7093416715,8150.0,21850.0,37360.0,64760.0
7093650429,14400.0,53030.0,96040.0,207690.0
7094173806,1000.0,11650.0,35670.0,54710.0
7094458761,5500.0,15500.0,27500.0,56500.0
7095492803,-1000.0,24960.0,28690.0,44680.0
7095509167,9780.0,19480.0,32510.0,43510.0
7096566313,10150.0,18230.0,47170.0,91870.0
7096822345,11500.0,35600.0,66200.0,134710.0
7096826907,5300.0,21340.0,44150.0,98820.0
7097328113,2200.0,1200.0,200.0,2400.0
7097329197,11010.0,22510.0,33510.0,51480.0
7099171675,7540.0,15400.0,37250.0,67670.0
7099182680,8400.0,21620.0,60710.0,144750.0
7100203999,8080.0,16350.0,20940.0,38140.0
7100737052,9020.0,38630.0,88470.0,190550.0
7100751404,9000.0,18650.0,54640.0,90010.0
7100996891,4720.0,12840.0,25650.0,51140.0
7101007936,3300.0,8860.0,28180.0,66190.0
7101792646,24570.0,77270.0,123130.0,149320.0
7101803796,0.0,1000.0,-500.0,1840.0
7102043038,8630.0,18940.0,36580.0,38580.0
7102315341,47880.0,87130.0,125020.0,203490.0
7102321024,11010.0,24940.0,55490.0,115490.0
7102566507,12990.0,17980.0,32350.0,43370.0
7102855337,10120.0,15120.0,26120.0,69010.0
7103627893,-100.0,4920.0,6330.0,13180.0
7103879396,6400.0,16800.0,36000.0,92720.0
7104156426,2550.0,9050.0,6050.0,50.0
7104397687,13050.0,29890.0,67570.0,116850.0
7104663814,7660.0,20760.0,49940.0,113560.0
7105200181,1490.0,10110.0,24150.0,40810.0
7105209265,950.0,5730.0,16230.0,17640.0
7105469110,8720.0,8760.0,7440.0,1440.0
7105973531,200.0,6150.0,23100.0,115720.0
7105974291,5340.0,8230.0,23570.0,53780.0
7105999441,6200.0,18600.0,42330.0,70030.0
7106236100,9750.0,18510.0,47230.0,109630.0
7106522604,2500.0,5000.0,7000.0,23650.0
7107574732,6030.0,20500.0,23100.0,43440.0
7107823941,4550.0,20480.0,39790.0,75830.0
7108068558,2780.0,7980.0,12000.0,21900.0
7108615959,3300.0,19100.0,38100.0,51720.0
7108870757,6110.0,18700.0,39720.0,77530.0
7109131497,9230.0,22710.0,32310.0,55550.0
7109929957,1510.0,3510.0,10210.0,16280.0
7110431563,-700.0,400.0,400.0,-5600.0
7111220587,10440.0,23540.0,47920.0,70940.0
7112004658,4090.0,18080.0,37710.0,64640.0
7112294718,5800.0,15360.0,33560.0,76430.0
7112547562,590.0,5010.0,8890.0,10350.0
7113048165,23650.0,61180.0,118550.0,184050.0
7113584326,11000.0,26500.0,42300.0,83600.0
7114638156,1820.0,10160.0,26340.0,33090.0
7114640190,-1000.0,12000.0,27010.0,61090.0
7114887852,3880.0,11930.0,32000.0,76610.0
7115409008,9000.0,23140.0,41910.0,67250.0
7115415045,3210.0,21330.0,46150.0,111550.0
7115954196,770.0,2250.0,22200.0,55340.0
7116226618,14780.0,23230.0,58500.0,101160.0
7116459954,590.0,3680.0,7970.0,14390.0
7116730509,4000.0,12000.0,21000.0,46000.0
7116986197,-1000.0,-1110.0,4870.0,19550.0
7117506313,5000.0,16000.0,36500.0,68990.0
7118322639,6340.0,10730.0,24510.0,58780.0
7118579014,920.0,6660.0,16190.0,25630.0
7119608467,18660.0,42840.0,79790.0,164940.0
7119611357,18890.0,42940.0,84480.0,166540.0
7119627175,5930.0,34120.0,79830.0,285470.0
7120142484,9260.0,15120.0,21720.0,25520.0
7120144094,6420.0,11080.0,30510.0,69740.0
7120658485,5400.0,22640.0,70910.0,123800.0
7121700450,1200.0,27620.0,59460.0,100060.0
7121709477,710.0,17010.0,27550.0,93050.0
7121986076,12390.0,28200.0,47890.0,92590.0
7122233767,11790.0,22400.0,55330.0,128190.0
7123015719,1130.0,4850.0,8370.0,24760.0
7123021211,11000.0,38510.0,80200.0,156590.0
7123025620,21320.0,50730.0,111760.0,221430.0
7124076424,9450.0,35900.0,62270.0,136560.0
7124087653,4750.0,28140.0,71250.0,109330.0
7125113917,500.0,5580.0,13950.0,23820.0
7125126869,4000.0,17820.0,38970.0,71850.0
7125644229,15950.0,32810.0,82480.0,145000.0
7126701697,5050.0,27910.0,58530.0,108260.0
7126707394,500.0,15560.0,30150.0,88190.0
7127216421,-1000.0,-1080.0,-720.0,260.0
7127225287,6150.0,28650.0,65290.0,128820.0
7127475723,500.0,5120.0,16070.0,67330.0
7128021268,8310.0,20910.0,42910.0,74420.0
7128254390,5200.0,6500.0,16240.0,50500.0
7128783418,2720.0,14030.0,39090.0,49650.0
7128804110,4070.0,16070.0,50870.0,101070.0
7129050991,2400.0,8310.0,10710.0,43870.0
7130104135,11530.0,31670.0,50470.0,102980.0
7130896169,16080.0,58760.0,121080.0,205410.0
7131159672,15750.0,40200.0,73870.0,124640.0
7132202723,6160.0,19600.0,44330.0,67940.0
7132731304,3000.0,27130.0,60820.0,130280.0
7134298886,5040.0,10040.0,16900.0,23900.0
7134833762,23100.0,55980.0,128230.0,225950.0
7135087868,5000.0,15890.0,35400.0,80830.0
7135863632,3920.0,8650.0,16770.0,17500.0
7136121994,-1000.0,-990.0,120.0,17870.0
7136124280,1000.0,18370.0,38370.0,87840.0
7136127476,8630.0,18720.0,42820.0,90680.0
7136141329,22860.0,60540.0,142110.0,297900.0
7136398471,1280.0,11280.0,34880.0,71620.0
7136400518,7290.0,51710.0,100390.0,161800.0
7136653909,23000.0,67400.0,111600.0,181900.0
7136669963,0.0,9000.0,28590.0,37140.0
7136673737,3360.0,4700.0,16210.0,25280.0
7137438024,9530.0,22040.0,43660.0,69790.0
7137442362,11680.0,115960.0,299860.0,482380.0
7137443606,17420.0,38330.0,80590.0,154030.0
7137962146,6100.0,11650.0,10780.0,15930.0
7137982378,10200.0,44910.0,90150.0,162360.0
7138227201,16360.0,43870.0,94050.0,176630.0
7138761621,19010.0,41110.0,65390.0,146400.0
7139019477,6300.0,21800.0,46620.0,97520.0
7139272877,590.0,1350.0,7050.0,13890.0
