고객ID,A카드_최근1개월혜택,A카드_최근3개월혜택,A카드_최근6개월혜택,A카드_최근12개월혜택
7550310376,3583.3333333333335,6250.0,14000.0,27500.0
7550327142,-416.6666666666667,1250.0,4500.0,13000.0
7550329443,-416.6666666666667,-1250.0,-2500.0,-5000.0
7550568612,1083.3333333333333,4750.0,9500.0,27000.0
7551374186,-416.6666666666667,3750.0,9000.0,11500.0
7551639867,-416.6666666666667,-1250.0,-2500.0,-5000.0
7552432282,1083.3333333333333,5750.0,9000.0,16500.0
7552936256,583.3333333333333,250.0,5000.0,11500.0
7552948812,-416.6666666666667,-750.0,-2000.0,2500.0
7552958938,4583.333333333333,6250.0,11000.0,35500.0
7553466361,-416.6666666666667,-1250.0,5500.0,3000.0
7554514797,9583.333333333334,28750.0,57500.0,95500.0
7554764358,-416.6666666666667,-1250.0,-2500.0,-5000.0
7554775627,2083.3333333333335,7750.0,23000.0,40000.0
7555810405,2083.3333333333335,2250.0,2000.0,-500.0
7555835932,1083.3333333333333,250.0,-1000.0,-2500.0
7556102778,-416.6666666666667,-750.0,2000.0,-500.0
7556597849,3083.3333333333335,5750.0,9500.0,28000.0
7556623747,-416.6666666666667,-1250.0,-2000.0,-4000.0
7556626846,583.3333333333333,3750.0,12000.0,22000.0
7557152922,-416.6666666666667,-1250.0,2000.0,500.0
7558171130,4583.333333333333,15750.0,25000.0,53000.0
7558709018,2083.3333333333335,3750.0,5000.0,23000.0
7558724608,-416.6666666666667,-1250.0,-500.0,0.0
7558956738,-416.6666666666667,-1250.0,-2500.0,-5000.0
7558967717,1083.3333333333333,11250.0,23500.0,32000.0
7559246530,3083.3333333333335,11750.0,21000.0,43500.0
7559488063,83.33333333333331,2250.0,5500.0,7000.0
7559758736,4583.333333333333,18750.0,22500.0,35000.0
7560008282,-416.6666666666667,9750.0,22000.0,37500.0
7560026129,1083.3333333333333,7750.0,15000.0,34000.0
7560290002,-416.6666666666667,3750.0,7500.0,10000.0
7560820773,-416.6666666666667,-1250.0,1000.0,0.0
7561317424,7583.333333333333,12250.0,24000.0,53000.0
7561347109,9583.333333333334,24250.0,48500.0,96500.0
7561850222,-416.6666666666667,-1250.0,-2500.0,-4000.0
7562116379,583.3333333333333,1250.0,500.0,-2000.0
7562117906,-416.6666666666667,250.0,-500.0,-500.0
7562367046,-416.6666666666667,-1250.0,0.0,1500.0
7562634674,9583.333333333334,28750.0,47500.0,90000.0
7562889689,8083.333333333333,27250.0,42500.0,62000.0
7563438234,-416.6666666666667,8750.0,14500.0,14500.0
7563439487,7083.333333333333,19750.0,43500.0,73000.0
7564223501,-416.6666666666667,-250.0,-1500.0,1500.0
7564730053,83.33333333333331,-750.0,1000.0,500.0
7565006683,8083.333333333333,27250.0,50000.0,90000.0
7565247807,4583.333333333333,4250.0,4500.0,3000.0
7565258008,9583.333333333334,19750.0,39000.0,70500.0
7565514123,83.33333333333331,6250.0,13000.0,15500.0
7565520745,-416.6666666666667,5750.0,8000.0,16000.0
7566573822,-416.6666666666667,-750.0,1000.0,4000.0
7567097916,83.33333333333331,250.0,3000.0,8500.0
7567099246,-416.6666666666667,-250.0,-500.0,1500.0
7567109112,583.3333333333333,5750.0,7500.0,11500.0
7567898876,4583.333333333333,11750.0,20500.0,33000.0
7568411278,3583.3333333333335,8750.0,14000.0,23000.0
7569994117,-416.6666666666667,750.0,-500.0,-2500.0
7571814894,-416.6666666666667,-250.0,0.0,2500.0
7572065480,-416.6666666666667,-1250.0,2000.0,0.0
7572088214,2083.3333333333335,3750.0,4500.0,3000.0
7572873816,83.33333333333331,10250.0,21500.0,38500.0
7573142613,2083.3333333333335,3750.0,3000.0,1500.0
7573392362,-416.6666666666667,-1250.0,-2500.0,-5000.0
7573396107,3583.3333333333335,14250.0,34000.0,47000.0
7573403248,2583.3333333333335,14250.0,30500.0,60000.0
7573654446,583.3333333333333,-250.0,2000.0,4500.0
7573657863,-416.6666666666667,-1250.0,-2500.0,-5000.0
7574173887,-416.6666666666667,-750.0,1000.0,1500.0
7574186843,83.33333333333331,2750.0,15000.0,23000.0
7574428613,3583.3333333333335,9750.0,18500.0,22000.0
7574961155,-416.6666666666667,-1250.0,-2500.0,-5000.0
7574966557,83.33333333333331,4750.0,7000.0,10500.0
7575491681,1083.3333333333333,2250.0,1500.0,2000.0
7576800356,5083.333333333333,13250.0,28000.0,56000.0
7577314035,3083.3333333333335,11250.0,24500.0,52000.0
7577333156,4583.333333333333,7750.0,15000.0,21500.0
7578104712,3083.3333333333335,12250.0,30000.0,55500.0
7578360006,2083.3333333333335,5750.0,14000.0,28500.0
7578892479,83.33333333333331,2250.0,5000.0,17500.0
7579141709,583.3333333333333,11250.0,10000.0,7500.0
7579146118,2083.3333333333335,1750.0,5500.0,17500.0
7579405175,583.3333333333333,250.0,0.0,500.0
7579429082,1083.3333333333333,1250.0,0.0,-2000.0
7579672103,4083.3333333333335,3250.0,14000.0,14500.0
7580478710,-416.6666666666667,-250.0,-1500.0,-3500.0
7580718349,-416.6666666666667,-1250.0,-2000.0,-1500.0
7580993101,4583.333333333333,23250.0,44500.0,81500.0
7581509542,2083.3333333333335,10250.0,16000.0,47000.0
7582553929,-416.6666666666667,-750.0,-2000.0,-3500.0
7582814074,-416.6666666666667,-1250.0,-2500.0,-5000.0
7582816582,-416.6666666666667,1750.0,6000.0,15000.0
7583078714,-416.6666666666667,-1250.0,-2500.0,-5000.0
7583620053,4583.333333333333,13750.0,29000.0,54000.0
7584153368,-416.6666666666667,1250.0,1000.0,500.0
7584411677,1083.3333333333333,1250.0,15000.0,35000.0
7584928684,83.33333333333331,8250.0,12000.0,21500.0
7584935821,3083.3333333333335,9250.0,22000.0,38500.0
7585183563,-416.6666666666667,-1250.0,-2500.0,-5000.0
7585187379,583.3333333333333,2750.0,6000.0,22500.0
7585189306,83.33333333333331,5250.0,5000.0,18000.0
7585454992,9583.333333333334,26750.0,55000.0,109500.0
7585964318,-416.6666666666667,8750.0,12500.0,22000.0
7586221565,83.33333333333331,9250.0,8500.0,7500.0
7587021194,2583.3333333333335,5250.0,13500.0,25000.0
7587282353,-416.6666666666667,-750.0,500.0,0.0
7587798916,1583.3333333333333,20750.0,49500.0,89000.0
7588067155,2583.3333333333335,5250.0,10000.0,22000.0
7588593635,-416.6666666666667,-1250.0,-2500.0,-5000.0
7589124966,83.33333333333331,1750.0,2000.0,13000.0
7589914757,-416.6666666666667,-750.0,-1500.0,-1500.0
7590163455,-416.6666666666667,250.0,-500.0,2500.0
7590172721,7083.333333333333,16250.0,31500.0,63500.0
7591202538,-416.6666666666667,2250.0,2000.0,1000.0
7592010086,6583.333333333333,25750.0,44500.0,61500.0
7592525992,583.3333333333333,3750.0,3000.0,7500.0
7593045541,9583.333333333334,13750.0,37500.0,95000.0
7593047774,4083.3333333333335,19750.0,47000.0,76500.0
7593053447,5083.333333333333,18250.0,36500.0,74500.0
7593559100,-416.6666666666667,250.0,2000.0,1000.0
7594366897,7083.333333333333,15250.0,31500.0,37500.0
7594375455,83.33333333333331,250.0,1500.0,7500.0
7594638504,9583.333333333334,23750.0,44500.0,73500.0
7595934269,4583.333333333333,12750.0,22500.0,27000.0
7596194636,2083.3333333333335,9250.0,11000.0,16000.0
7596453501,-416.6666666666667,3250.0,6000.0,15500.0
7597512506,1083.3333333333333,4250.0,17000.0,32500.0
7598306293,2083.3333333333335,6750.0,14500.0,27500.0
7598541389,2583.3333333333335,3750.0,8500.0,11000.0
7598548254,4583.333333333333,3750.0,8500.0,16000.0
7598815867,-416.6666666666667,-1250.0,0.0,0.0
7599073998,-416.6666666666667,250.0,0.0,0.0
7599326249,5083.333333333333,11750.0,27500.0,43000.0
7599348677,-416.6666666666667,250.0,1000.0,-500.0
7599612653,-416.6666666666667,5750.0,21500.0,33500.0
7600117222,1583.3333333333333,2250.0,3000.0,3000.0
7600402354,9583.333333333334,14750.0,33000.0,71500.0
7600656696,583.3333333333333,-250.0,6000.0,26000.0
7600919878,4583.333333333333,4750.0,3500.0,14500.0
7600925632,1083.3333333333333,4750.0,5000.0,2500.0
7601977963,-416.6666666666667,-750.0,-500.0,-500.0
7602753417,583.3333333333333,6250.0,21500.0,30000.0
7603013876,583.3333333333333,1250.0,500.0,0.0
7603020999,583.3333333333333,250.0,2000.0,0.0
7604339149,-416.6666666666667,-1250.0,-1000.0,4500.0
7604834212,-416.6666666666667,-1250.0,-2500.0,-3500.0
7604856208,3583.3333333333335,6250.0,20000.0,33000.0
7605099317,83.33333333333331,1250.0,4500.0,12000.0
7605381078,83.33333333333331,-250.0,-1000.0,6000.0
7605640603,7083.333333333333,15250.0,40000.0,90500.0
7606673402,-416.6666666666667,1750.0,6000.0,5500.0
7606676349,5583.333333333333,19250.0,35000.0,59500.0
7607731846,-416.6666666666667,-1250.0,-2500.0,-5000.0
7608247400,-416.6666666666667,-250.0,500.0,3000.0
7608773241,83.33333333333331,-250.0,-1000.0,2000.0
7609579329,6083.333333333333,15250.0,27500.0,31000.0
7609817607,3083.3333333333335,16250.0,25500.0,39000.0
7609821415,83.33333333333331,5750.0,10000.0,17500.0
7609832028,9583.333333333334,28750.0,57500.0,110500.0
7610623550,-416.6666666666667,-1250.0,-1500.0,9000.0
7610887750,583.3333333333333,3750.0,8000.0,5500.0
7611127072,-416.6666666666667,-250.0,-1500.0,-2000.0
7611934130,-416.6666666666667,-250.0,-500.0,500.0
7611939696,-416.6666666666667,-1250.0,2500.0,29500.0
7612442402,1583.3333333333333,4750.0,8000.0,14000.0
7612963103,-416.6666666666667,1750.0,1500.0,2500.0
7613745493,4583.333333333333,12250.0,18500.0,16000.0
7614283747,5583.333333333333,9750.0,8500.0,21500.0
7614791724,-416.6666666666667,-1250.0,-2500.0,-5000.0
7615579818,583.3333333333333,4250.0,6500.0,17500.0
7615599130,-416.6666666666667,-1250.0,1000.0,1500.0
7616112176,2583.3333333333335,13250.0,29000.0,51000.0
7616115178,1583.3333333333333,2750.0,7000.0,19000.0
7616632891,1083.3333333333333,2750.0,5500.0,9000.0
7617151517,3083.3333333333335,15750.0,28000.0,49500.0
7617424090,-416.6666666666667,-1250.0,3500.0,5000.0
7617948315,3583.3333333333335,5750.0,20000.0,50500.0
7617948942,583.3333333333333,4250.0,6500.0,15500.0
7617962852,4583.333333333333,23750.0,52500.0,105000.0
7618206277,4083.3333333333335,10750.0,12000.0,30000.0
7618474374,5583.333333333333,14750.0,20500.0,25000.0
7618475589,583.3333333333333,1250.0,2000.0,10000.0
7618488181,2083.3333333333335,3750.0,7000.0,23500.0
7618729033,-416.6666666666667,6750.0,12000.0,19000.0
7618746868,1083.3333333333333,2250.0,5000.0,7500.0
7619007388,3083.3333333333335,9750.0,18000.0,24500.0
7619257625,4583.333333333333,20750.0,37500.0,62500.0
7619263876,-416.6666666666667,-250.0,-1000.0,-500.0
7619780859,83.33333333333331,3750.0,14000.0,27500.0
7620039665,2583.3333333333335,2750.0,3500.0,9000.0
7620316563,83.33333333333331,250.0,3500.0,9000.0
7620321257,-416.6666666666667,-750.0,-2000.0,-4500.0
7621098750,-416.6666666666667,-750.0,-2000.0,-3500.0
7621375996,3083.3333333333335,16750.0,26500.0,33500.0
7621376245,-416.6666666666667,1750.0,10000.0,19500.0
7621613064,-416.6666666666667,-750.0,-1000.0,-3500.0
7621617190,1083.3333333333333,3250.0,8000.0,17500.0
7621874531,4583.333333333333,17250.0,21000.0,31000.0
7622688946,6083.333333333333,11250.0,26000.0,41000.0
7623207706,-416.6666666666667,-1250.0,-2500.0,-5000.0
7623724853,83.33333333333331,4750.0,10500.0,14000.0
7624779281,3583.3333333333335,5250.0,16500.0,19500.0
7624784656,4583.333333333333,6750.0,5500.0,9000.0
7625286290,7083.333333333333,11250.0,16500.0,16000.0
7625288725,9583.333333333334,28750.0,57500.0,111500.0
7626358868,9083.333333333334,24250.0,43000.0,58000.0
7627121332,2583.3333333333335,10750.0,24000.0,44000.0
7627376070,-416.6666666666667,10250.0,13000.0,23500.0
7627404248,83.33333333333331,2250.0,2500.0,14000.0
7627642435,-416.6666666666667,-750.0,-2000.0,-500.0
7627665606,-416.6666666666667,-750.0,-1500.0,-4000.0
7628164481,583.3333333333333,7750.0,16500.0,25000.0
7628442154,4583.333333333333,11250.0,10000.0,17000.0
7629223796,-416.6666666666667,750.0,5000.0,6000.0
7629496443,3583.3333333333335,5750.0,5500.0,12500.0
7629762679,1083.3333333333333,1750.0,6000.0,14000.0
7630799464,3583.3333333333335,6250.0,6000.0,4500.0
7630808571,1083.3333333333333,750.0,17000.0,61500.0
7631598209,83.33333333333331,-750.0,-500.0,2500.0
7631855305,3083.3333333333335,13250.0,22000.0,39000.0
7632119628,-416.6666666666667,-1250.0,-2500.0,-5000.0
7632119788,-416.6666666666667,750.0,7000.0,8000.0
7632646563,-416.6666666666667,250.0,-1000.0,1500.0
7632909113,583.3333333333333,3750.0,13000.0,17000.0
7633409192,4583.333333333333,14750.0,28500.0,51000.0
7633691290,1583.3333333333333,6750.0,15500.0,29500.0
7633942221,6083.333333333333,10250.0,9000.0,8000.0
7634454638,4083.3333333333335,3250.0,2500.0,1500.0
7634719043,2583.3333333333335,3750.0,8500.0,11500.0
7635259554,83.33333333333331,2750.0,4500.0,11500.0
7635769769,1583.3333333333333,10750.0,19500.0,28500.0
7635772550,-416.6666666666667,6250.0,17500.0,31000.0
7635782239,-416.6666666666667,-1250.0,-2500.0,-5000.0
7635787304,1583.3333333333333,750.0,500.0,0.0
7636025947,-416.6666666666667,-1250.0,-1500.0,-4000.0
7636030763,-416.6666666666667,-1250.0,-2500.0,-5000.0
7636842523,583.3333333333333,1250.0,5500.0,13500.0
7638149676,7583.333333333333,15750.0,37000.0,72000.0
7638652094,1083.3333333333333,4250.0,11000.0,16000.0
7638911545,5583.333333333333,10750.0,12000.0,9500.0
7639702965,1083.3333333333333,3750.0,9000.0,28000.0
7639973503,9583.333333333334,28750.0,57500.0,115000.0
7639989133,3083.3333333333335,4250.0,8500.0,10500.0
7640504388,-416.6666666666667,-1250.0,6500.0,4000.0
7641017400,-416.6666666666667,-1250.0,-2500.0,-500.0
7641032521,-416.6666666666667,750.0,4000.0,13500.0
7641530863,-416.6666666666667,-1250.0,-2500.0,-5000.0
7642084031,4583.333333333333,3750.0,4500.0,2000.0
7643104620,-416.6666666666667,1750.0,6500.0,9500.0
7643630670,-416.6666666666667,250.0,1500.0,5000.0
7643895674,2083.3333333333335,4250.0,10000.0,20000.0
7643922278,-416.6666666666667,750.0,1500.0,14000.0
7644438134,8583.333333333334,8750.0,7500.0,11500.0
7644694189,1583.3333333333333,6750.0,19500.0,35000.0
7644696223,1083.3333333333333,1750.0,6500.0,12000.0
7644949099,9583.333333333334,28750.0,51000.0,71000.0
7644956190,-416.6666666666667,-1250.0,-2500.0,-1500.0
7645489311,-416.6666666666667,-750.0,-1500.0,-4000.0
7646018351,-416.6666666666667,250.0,2500.0,10000.0
7646265770,2083.3333333333335,3250.0,2000.0,4500.0
7647055748,4083.3333333333335,9750.0,25000.0,62000.0
7647063841,-416.6666666666667,-1250.0,-2000.0,-2500.0
7647067753,9583.333333333334,28750.0,57500.0,110000.0
7647832049,8083.333333333333,20750.0,44500.0,86500.0
7648627546,83.33333333333331,250.0,-1000.0,-3500.0
7649666650,-416.6666666666667,250.0,1500.0,1000.0
7650211522,-416.6666666666667,5250.0,4000.0,2000.0
7650473938,8583.333333333334,17250.0,40500.0,84500.0
7650982940,-416.6666666666667,1750.0,2500.0,2500.0
7651232685,583.3333333333333,1750.0,4500.0,21000.0
7651240912,4583.333333333333,23250.0,47000.0,94500.0
7651260436,83.33333333333331,250.0,-1000.0,11000.0
7652019343,-416.6666666666667,-1250.0,-2500.0,-3500.0
7652308846,-416.6666666666667,1750.0,6000.0,7000.0
7652544174,-416.6666666666667,-750.0,-2000.0,-4500.0
7654114398,583.3333333333333,1250.0,1500.0,-1000.0
7654390439,83.33333333333331,-750.0,-2000.0,-4500.0
7654651848,583.3333333333333,2750.0,2000.0,2500.0
7654915790,-416.6666666666667,-1250.0,500.0,16500.0
7654925982,-416.6666666666667,14750.0,24000.0,31500.0
7655437490,-416.6666666666667,-1250.0,-2500.0,-5000.0
7655703584,-416.6666666666667,-750.0,-2000.0,-1500.0
7657028419,3083.3333333333335,7250.0,14000.0,21500.0
7657530143,-416.6666666666667,4750.0,6000.0,7500.0
7657804273,-416.6666666666667,-1250.0,0.0,3000.0
7658058519,83.33333333333331,-750.0,-500.0,1500.0
7658308897,3083.3333333333335,6750.0,6500.0,11500.0
7658324154,8083.333333333333,16250.0,28000.0,42000.0
7658594377,4583.333333333333,15250.0,23500.0,39000.0
7658834445,1083.3333333333333,2750.0,8500.0,13500.0
7658840033,-416.6666666666667,-1250.0,1000.0,-1000.0
7658856912,2083.3333333333335,2750.0,13000.0,40000.0
7659360218,1583.3333333333333,4750.0,4000.0,20000.0
7659369797,583.3333333333333,4250.0,7500.0,9000.0
7659377789,4083.3333333333335,16750.0,28000.0,52500.0
7659648575,8083.333333333333,18750.0,32500.0,56500.0
7659649084,1083.3333333333333,250.0,-1000.0,1500.0
7660153268,4583.333333333333,3750.0,2500.0,3000.0
7660155271,583.3333333333333,1750.0,4500.0,14000.0
7660951944,583.3333333333333,4750.0,6500.0,26500.0
7660953581,3083.3333333333335,7750.0,14500.0,22000.0
7661193439,83.33333333333331,1250.0,5500.0,16000.0
7661203841,583.3333333333333,-250.0,500.0,6500.0
7661223080,9583.333333333334,22750.0,44000.0,69500.0
7662007861,9583.333333333334,21750.0,50500.0,101000.0
7662255820,1083.3333333333333,4750.0,4000.0,9000.0
7663030964,1083.3333333333333,750.0,2000.0,7500.0
7663295329,1583.3333333333333,1250.0,500.0,1500.0
7663307655,83.33333333333331,1750.0,11000.0,24500.0
7663315590,4583.333333333333,15750.0,31500.0,63000.0
7663317367,5083.333333333333,22250.0,38500.0,62500.0
7663561650,-416.6666666666667,-1250.0,-2500.0,-5000.0
7664629362,1083.3333333333333,5250.0,12500.0,34000.0
7665134059,-416.6666666666667,1750.0,6000.0,14000.0
7665395629,83.33333333333331,2250.0,4500.0,10500.0
7665396077,83.33333333333331,1250.0,3500.0,6000.0
7665398816,583.3333333333333,-250.0,11500.0,12500.0
7666174695,583.3333333333333,750.0,12000.0,25500.0
7666445016,3083.3333333333335,9250.0,11000.0,24000.0
7666966180,2083.3333333333335,12250.0,20500.0,21000.0
7666969495,-416.6666666666667,2250.0,3000.0,4500.0
7667226802,-416.6666666666667,-1250.0,-1000.0,10000.0
7667491641,-416.6666666666667,750.0,3000.0,14500.0
7667745240,8583.333333333334,27750.0,56500.0,106500.0
7667770649,1083.3333333333333,3250.0,4000.0,10000.0
7668273197,-416.6666666666667,-1250.0,4500.0,4500.0
7668805716,8583.333333333334,10750.0,17000.0,43000.0
7668826535,-416.6666666666667,-1250.0,-500.0,-2000.0
7669057439,83.33333333333331,-250.0,-1500.0,-500.0
7669070347,2583.3333333333335,14250.0,13500.0,46500.0
7669078543,83.33333333333331,-750.0,6500.0,23000.0
7669338493,83.33333333333331,250.0,-1000.0,1000.0
7669610142,-416.6666666666667,-1250.0,-2500.0,-5000.0
7670130918,-416.6666666666667,-1250.0,-2500.0,-5000.0
7670899811,5083.333333333333,16250.0,29000.0,51500.0
7671418621,83.33333333333331,250.0,-1000.0,-2500.0
7672203392,3083.3333333333335,13750.0,29000.0,36500.0
7672213936,7583.333333333333,19250.0,34500.0,65500.0
7672222599,-416.6666666666667,1750.0,3000.0,15000.0
7672223062,-416.6666666666667,-1250.0,4000.0,4500.0
7672740751,1083.3333333333333,1750.0,1000.0,6000.0
7673253533,9083.333333333334,28250.0,54000.0,99000.0
7673779068,-416.6666666666667,-250.0,12500.0,11500.0
7674063678,4583.333333333333,4250.0,4000.0,6000.0
7674314544,-416.6666666666667,-1250.0,-2500.0,-4500.0
7674325840,83.33333333333331,1750.0,3000.0,10000.0
7674581654,-416.6666666666667,-1250.0,5500.0,16000.0
7675362340,1583.3333333333333,5250.0,6500.0,10500.0
7675364811,4083.3333333333335,12750.0,11500.0,9000.0
7675366584,1583.3333333333333,9750.0,16500.0,16500.0
7675368195,-416.6666666666667,-1250.0,-2500.0,-5000.0
7675615191,9583.333333333334,8750.0,9000.0,14000.0
7675637784,-416.6666666666667,-750.0,-1000.0,-3500.0
7675882043,-416.6666666666667,-1250.0,-2500.0,-5000.0
7675885499,-416.6666666666667,-1250.0,-2000.0,-3000.0
7676162929,4583.333333333333,10250.0,18000.0,25000.0
7677203371,583.3333333333333,250.0,3500.0,7500.0
7677468103,583.3333333333333,1750.0,2000.0,-500.0
7677471512,8083.333333333333,10750.0,10500.0,9000.0
7678246096,2083.3333333333335,6250.0,14000.0,39000.0
7678254524,-416.6666666666667,-1250.0,-500.0,-1500.0
7678515233,2083.3333333333335,7750.0,11000.0,12500.0
7678772782,-416.6666666666667,-1250.0,-2500.0,-3500.0
7679026202,83.33333333333331,250.0,3500.0,8500.0
7679027040,583.3333333333333,750.0,0.0,5500.0
7679810258,5083.333333333333,15750.0,30500.0,66500.0
7680606813,1083.3333333333333,2750.0,6000.0,8500.0
7680614728,2583.3333333333335,6250.0,25000.0,51500.0
7680862432,583.3333333333333,-250.0,1000.0,-1500.0
7680871461,3083.3333333333335,3750.0,7000.0,10500.0
7680872629,-416.6666666666667,-1250.0,-2500.0,-5000.0
7680881228,83.33333333333331,7750.0,32500.0,62000.0
7681932080,-416.6666666666667,3750.0,2500.0,0.0
7682172712,1083.3333333333333,5250.0,20500.0,28500.0
7682434253,1083.3333333333333,1250.0,0.0,-2000.0
7682976558,-416.6666666666667,9250.0,15500.0,14500.0
7682979206,9583.333333333334,20250.0,37000.0,63000.0
7683226820,9583.333333333334,28750.0,54500.0,107500.0
7683501761,4583.333333333333,13750.0,32500.0,77500.0
7684269269,-416.6666666666667,-1250.0,-2500.0,-4500.0
7684276484,1083.3333333333333,6250.0,12500.0,27000.0
7684280706,583.3333333333333,2750.0,5000.0,6000.0
7684289084,1583.3333333333333,6250.0,13000.0,27500.0
7684525910,-416.6666666666667,3750.0,12500.0,10000.0
7685076581,3083.3333333333335,10750.0,17500.0,31500.0
7685322327,-416.6666666666667,-250.0,500.0,6000.0
7686110813,83.33333333333331,5750.0,15000.0,36000.0
7686374520,583.3333333333333,6750.0,18000.0,32500.0
7686377284,-416.6666666666667,-1250.0,-2500.0,-5000.0
7687146297,-416.6666666666667,-1250.0,-2500.0,-4500.0
7687411967,-416.6666666666667,-1250.0,4000.0,6000.0
7687689547,583.3333333333333,750.0,500.0,-1500.0
7687942806,-416.6666666666667,-750.0,-500.0,0.0
7688210698,583.3333333333333,3750.0,19500.0,28000.0
7688474858,-416.6666666666667,-250.0,2000.0,1000.0
7688478328,4083.3333333333335,16750.0,23500.0,41000.0
7689243924,4083.3333333333335,8750.0,11500.0,19500.0
7689252350,-416.6666666666667,-1250.0,-2500.0,-5000.0
7689256801,-416.6666666666667,250.0,-1000.0,-3500.0
7689265497,-416.6666666666667,-1250.0,-2000.0,-500.0
7689795097,-416.6666666666667,-1250.0,-500.0,-2000.0
7690047412,-416.6666666666667,-750.0,1500.0,12000.0
7690318120,-416.6666666666667,-1250.0,-2500.0,-5000.0
7690319840,6083.333333333333,10250.0,13500.0,16000.0
7691103798,83.33333333333331,1250.0,5500.0,5000.0
7692151632,2583.3333333333335,12250.0,19000.0,34500.0
7692663016,-416.6666666666667,-1250.0,-1000.0,6000.0
7692675375,-416.6666666666667,250.0,1500.0,-1000.0
7692927872,583.3333333333333,-250.0,1000.0,500.0
7692930223,-416.6666666666667,-1250.0,-1000.0,-3500.0
7693443820,583.3333333333333,3250.0,8500.0,17000.0
7693459963,9583.333333333334,28250.0,53500.0,67000.0
7695819192,-416.6666666666667,-250.0,6500.0,8500.0
7696324569,583.3333333333333,-250.0,-1000.0,9000.0
7696340943,-416.6666666666667,2750.0,3000.0,5000.0
7696596587,583.3333333333333,1250.0,2500.0,13000.0
7696849645,9583.333333333334,28750.0,53000.0,110500.0
7696875909,8083.333333333333,19250.0,44500.0,74500.0
7697110295,1083.3333333333333,6250.0,24000.0,55000.0
7697386753,2083.3333333333335,6750.0,9000.0,23500.0
7698968275,-416.6666666666667,-1250.0,1000.0,6000.0
7699223219,583.3333333333333,250.0,1000.0,5000.0
7699997265,583.3333333333333,750.0,4500.0,12500.0
7700785357,83.33333333333331,5750.0,14000.0,25000.0
7700792066,-416.6666666666667,250.0,500.0,3500.0
7701043031,3083.3333333333335,9750.0,16500.0,29500.0
7701578366,-416.6666666666667,-1250.0,-500.0,-1500.0
7701587103,3583.3333333333335,10750.0,24000.0,38500.0
7701847189,9583.333333333334,19750.0,44500.0,95000.0
7702097018,-416.6666666666667,-750.0,-1500.0,-2000.0
7702103602,8083.333333333333,17250.0,36000.0,86500.0
7702365113,4583.333333333333,8250.0,17000.0,44500.0
7702619594,-416.6666666666667,750.0,-500.0,2500.0
7702637552,1583.3333333333333,750.0,1000.0,-1500.0
7702639013,-416.6666666666667,-250.0,-1500.0,0.0
7702883519,-416.6666666666667,-1250.0,-2500.0,-4000.0
7702886453,2083.3333333333335,7250.0,7000.0,16000.0
7702904063,-416.6666666666667,-1250.0,-2000.0,-1500.0
7703146771,83.33333333333331,1750.0,6500.0,9500.0
7703662185,83.33333333333331,-750.0,-1500.0,-4000.0
7703666686,-416.6666666666667,-1250.0,-2500.0,-5000.0
7703686053,4083.3333333333335,6750.0,5500.0,6500.0
7703691689,-416.6666666666667,-1250.0,500.0,-500.0
7703948283,-416.6666666666667,-250.0,6500.0,6500.0
7704187121,-416.6666666666667,1250.0,1500.0,0.0
7704206912,7083.333333333333,16750.0,17500.0,29000.0
7704207218,-416.6666666666667,8750.0,13000.0,16500.0
7704446708,-416.6666666666667,-1250.0,-2500.0,-4000.0
7704459520,2583.3333333333335,1750.0,500.0,-2000.0
7704720509,-416.6666666666667,2250.0,1000.0,-500.0
7705234075,583.3333333333333,2250.0,9000.0,9500.0
7705252576,1083.3333333333333,6250.0,6500.0,8500.0
7705506860,83.33333333333331,3250.0,8000.0,27000.0
7705516880,-416.6666666666667,1250.0,11500.0,20000.0
7705769058,-416.6666666666667,-750.0,-1500.0,6500.0
7706026728,1583.3333333333333,4250.0,26000.0,55000.0
7706036185,583.3333333333333,750.0,2000.0,1500.0
7706305783,-416.6666666666667,5250.0,11500.0,16000.0
7706308233,1583.3333333333333,3750.0,9500.0,16000.0
7706824952,2583.3333333333335,8750.0,20500.0,29000.0
7707333918,5083.333333333333,14750.0,29500.0,47500.0
7707607023,-416.6666666666667,-750.0,-2000.0,-4500.0
7708116603,-416.6666666666667,-1250.0,-2500.0,-4500.0
7708125773,-416.6666666666667,-750.0,2000.0,9500.0
7708656641,-416.6666666666667,-250.0,-500.0,-2000.0
7708657380,-416.6666666666667,-750.0,-1000.0,-500.0
7708918839,-416.6666666666667,-750.0,-500.0,1500.0
7709969161,-416.6666666666667,1250.0,0.0,-2500.0
7709974276,1583.3333333333333,5750.0,15000.0,34000.0
7711018097,-416.6666666666667,-750.0,-2000.0,-1500.0
7711538980,583.3333333333333,1250.0,1000.0,5500.0
7711815451,83.33333333333331,1250.0,5500.0,9000.0
7712055613,583.3333333333333,1250.0,1000.0,-1000.0
7712314660,-416.6666666666667,250.0,7000.0,9000.0
7712332394,1583.3333333333333,2250.0,8000.0,12000.0
7712572314,1083.3333333333333,1250.0,3500.0,10500.0
7714410966,-416.6666666666667,1250.0,0.0,-500.0
7714689937,-416.6666666666667,2750.0,8500.0,10500.0
7715196717,1083.3333333333333,4750.0,11000.0,24500.0
7716788015,1583.3333333333333,1250.0,4500.0,7500.0
7717036805,-416.6666666666667,-1250.0,-2000.0,-4500.0
7717819875,4083.3333333333335,13250.0,20000.0,34000.0
