고객ID,국민행복카드_1개월혜택,국민행복카드_3개월혜택,국민행복카드_6개월혜택,국민행복카드_12개월혜택
6720856682,6600.0,19560.0,46260.0,92420.0
6296441370,13520.0,34260.0,43180.0,97900.0
6745776966,3999.9999999999995,13940.0,25820.0,51300.0
5979529719,2879.9999999999995,28240.0,68080.0,149680.0
9361444763,2320.0,8160.0,14840.0,34960.0
7203210110,13440.0,29940.0,70260.0,159940.0
8906080990,3119.9999999999995,8280.0,18560.0,30680.0
8486403139,3959.9999999999995,16320.0,38600.0,61620.0
7354976597,2000.0000000000005,6120.0,10860.0,17840.0
5684601322,10000.0,20260.0,30100.0,44080.0
8175225019,29359.999999999996,115680.0,176320.0,310480.0
7661447918,30399.999999999996,107280.0,200880.0,285300.0
6661874145,480.0,5140.0,36100.0,67580.0
7157087799,5000.0,15880.0,48620.0,67640.0
6036398369,3759.9999999999995,10600.0,14600.0,14600.0
9244276081,8280.0,36780.0,78220.0,100540.0
9612065757,7680.0,10400.0,14140.0,21020.0
9954924317,2000.0000000000005,5740.0,16840.0,37340.0
4697899410,6300.0,15900.0,32340.0,45700.0
5922384147,2519.9999999999995,5800.0,10280.0,18200.0
7498389314,7980.0,13940.0,16220.0,26840.0
7559456281,740.0,3800.0,20440.0,22080.0
7454086394,3719.9999999999995,17960.0,31840.0,42440.0
7624224158,23599.999999999996,58480.0,86760.0,98580.0
7877440896,14560.0,43120.0,75660.0,135120.0
8092917724,720.0,4340.0,19180.0,34520.0
6110053230,3919.9999999999995,13420.0,20700.0,42420.0
8031058541,3959.9999999999995,29720.0,56620.0,109120.0
5604901370,1000.0,6660.0,15680.0,35020.0
4098367564,2160.0000000000005,7800.0,18460.0,32200.0
4298904550,8640.0,17280.0,40220.0,128860.0
5334912463,7500.0,25080.0,72600.0,153940.0
8618262654,1000.0,4700.0,10260.0,17840.0
9592659319,2000.0000000000005,6880.0,13620.0,36140.0
5297436175,3199.9999999999995,23260.0,46760.0,66180.0
6641177455,13200.0,63760.0,145120.0,339600.0
7607159831,2999.9999999999995,4640.0,5640.0,15760.0
8012964653,2679.9999999999995,6100.0,11320.0,15760.0
6148076756,2320.0,5900.0,16900.0,32520.0
6810253688,3039.9999999999995,7820.0,52340.0,54440.0
6873688966,2999.9999999999995,15420.0,26940.0,51120.0
5575829803,7080.0,34280.0,60840.0,96420.0
9543104586,8040.0,21360.0,55380.0,124500.0
8722338242,2280.0,6880.0,12640.0,22060.0
6454785320,8760.0,15240.0,44260.0,52280.0
8144560755,8000.0,19320.0,36760.0,49360.0
9100864639,15360.0,36540.0,66720.0,84460.0
8884328891,3999.9999999999995,5580.0,10160.0,35200.0
2817270862,2280.0,8640.0,13640.0,14140.0
9369569003,6660.0,20460.0,38420.0,97900.0
5533873700,3559.9999999999995,8760.0,23120.0,43280.0
6825200004,6000.0,77540.0,111800.0,134680.0
4751378808,12640.0,35680.0,73180.0,146060.0
7673741792,740.0,2500.0,4920.0,9520.0
7118810464,37200.0,104080.0,250800.0,305760.0
7639423049,8640.0,35640.0,57140.0,65640.0
4952963797,1000.0,2560.0,7600.0,20680.0
5019035012,22399.999999999996,51280.0,94480.0,166240.0
4230772518,18719.999999999996,54120.0,110360.0,223880.0
2991342560,15500.0,31500.0,78000.0,113000.0
8719203565,2080.0000000000005,12120.0,27320.0,33440.0
8247843515,13280.0,34540.0,74760.0,155860.0
7608486339,6240.0,27020.0,62060.0,116420.0
9817565569,2839.9999999999995,4440.0,6280.0,30160.0
5062788023,6360.0,12360.0,18160.0,19920.0
9921627944,3799.9999999999995,13000.0,37360.0,51220.0
9854024968,7380.0,11740.0,30540.0,80180.0
9818349308,6500.0,23760.0,37260.0,91600.0
9045825008,3399.9999999999995,9400.0,24400.0,37060.0
6735019265,3999.9999999999995,13880.0,40240.0,73540.0
7000572670,2000.0000000000005,3380.0,12380.0,25500.0
6247183934,7680.0,22200.0,64100.0,144300.0
6281761290,3999.9999999999995,26640.0,48800.0,51920.0
6477846026,3119.9999999999995,19560.0,28040.0,55820.0
7966304301,6000.0,13120.0,33380.0,69680.0
7236234511,13920.0,39760.0,90840.0,182500.0
5700863038,5500.0,17500.0,31440.0,59940.0
8179955602,2040.0000000000005,6720.0,10800.0,21220.0
5266753091,3599.9999999999995,10320.0,18400.0,40520.0
5538850317,12240.0,29040.0,52980.0,95880.0
4567861449,7260.0,18120.0,55620.0,106400.0
7438887629,19999.999999999996,34940.0,69940.0,126100.0
5366353074,16960.0,47600.0,87040.0,144780.0
4243599497,3499.9999999999995,10800.0,22820.0,37740.0
3886576871,10000.0,30000.0,62000.0,84740.0
8246270150,8880.0,19080.0,45940.0,101340.0
9482297757,5000.0,35000.0,58000.0,124320.0
9433799311,29999.999999999996,41600.0,53880.0,121720.0
9974588094,10000.0,28400.0,49780.0,99700.0
9242703303,16800.0,51380.0,90020.0,131240.0
9137041700,13840.0,18680.0,30760.0,58440.0
5955926311,10000.0,15000.0,17440.0,18740.0
8770291362,2000.0000000000005,4000.0,16720.0,46700.0
8715258683,5000.0,16500.0,35000.0,65000.0
7098351868,9500.0,24680.0,55980.0,99880.0
9135488312,7200.0,16780.0,32200.0,60760.0
4764752275,18879.999999999996,78480.0,129940.0,268500.0
8810933542,980.0,7140.0,38500.0,87460.0
9614665524,5.684341886080802e-14,5360.0,5820.0,7520.0
6232222068,5.684341886080802e-14,5420.0,5840.0,11280.0
6598457196,3839.9999999999995,10120.0,20240.0,51460.0
9514019013,2440.0,10840.0,12940.0,14960.0
8290061344,1000.0,2540.0,7620.0,16700.0
9889645852,2719.9999999999995,13760.0,43880.0,86540.0
7314885950,2999.9999999999995,10500.0,31300.0,95520.0
8056477935,14960.0,41960.0,83840.0,119880.0
8958801833,1000.0,3000.0,9800.0,18720.0
9043457119,2519.9999999999995,7280.0,13220.0,41600.0
9048425196,980.0,2780.0,6620.0,22080.0
8783938850,3799.9999999999995,9440.0,16580.0,30580.0
8651825511,10500.0,60500.0,85500.0,156040.0
6067879502,7020.0,24500.0,43220.0,71480.0
5493239791,8220.0,14500.0,25340.0,46860.0
4285819282,3499.9999999999995,19620.0,34780.0,76680.0
8949102047,580.0,4160.0,8620.0,13480.0
5212998226,3159.9999999999995,6320.0,13280.0,28520.0
7334014266,3719.9999999999995,20120.0,30000.0,60280.0
6179011605,1000.0,16600.0,28720.0,38900.0
9151718318,6420.0,25300.0,59440.0,109880.0
8479604583,50320.0,164640.0,262720.0,321380.0
4955855233,2999.9999999999995,5960.0,20260.0,50780.0
5514465525,3759.9999999999995,12060.0,28180.0,44620.0
9383984160,900.0,8060.0,15140.0,43600.0
5648184629,7680.0,34100.0,49580.0,79560.0
9547286644,3959.9999999999995,8840.0,8840.0,8840.0
9356984480,4500.0,38000.0,71500.0,110260.0
8344314501,2280.0,16120.0,32060.0,88880.0
9172943889,15200.0,18120.0,31580.0,53380.0
4323545201,860.0,4100.0,23420.0,56580.0
7861718522,980.0,5940.0,11080.0,19760.0
7424186510,12080.0,40400.0,73340.0,154780.0
3790880646,14000.0,54640.0,95700.0,185540.0
7598798762,19999.999999999996,45080.0,99960.0,188460.0
6394745448,1000.0,6000.0,6980.0,11040.0
7814276998,2559.9999999999995,32040.0,37040.0,39520.0
5797316982,3559.9999999999995,5560.0,13320.0,19260.0
4222907581,13600.0,25600.0,77800.0,129040.0
9416752936,7740.0,22020.0,51420.0,91860.0
6841460966,3799.9999999999995,20180.0,43620.0,63760.0
7605850813,8500.0,20780.0,31380.0,57780.0
9039007866,2999.9999999999995,16000.0,34380.0,45880.0
7448326100,3639.9999999999995,9720.0,19280.0,52640.0
6189763527,15000.0,50440.0,95240.0,171860.0
5994729971,2719.9999999999995,13400.0,20060.0,45000.0
4807735618,10000.0,17280.0,21280.0,23280.0
9666052732,880.0,5240.0,14080.0,25220.0
8490344873,2559.9999999999995,7120.0,13920.0,26560.0
6477602101,19999.999999999996,45360.0,62360.0,91600.0
6630936197,2839.9999999999995,12300.0,34260.0,74120.0
6739227611,10000.0,20640.0,27060.0,53540.0
7692102654,2639.9999999999995,7320.0,22480.0,36620.0
8398577842,6720.0,26720.0,66200.0,166280.0
5840577587,2839.9999999999995,7260.0,12240.0,20400.0
8991829058,2599.9999999999995,12540.0,24300.0,46440.0
7513577039,940.0,4940.0,8360.0,13780.0
8055697617,3999.9999999999995,5680.0,7680.0,16940.0
4748478892,1000.0,12140.0,28680.0,81900.0
9401290671,8160.0,35840.0,66120.0,167240.0
6635938135,22639.999999999996,75280.0,153440.0,314400.0
6819696985,6000.0,47140.0,81080.0,126860.0
9460517237,6000.0,11880.0,23560.0,46700.0
9623075771,10500.0,45700.0,99940.0,332820.0
8593364385,2519.9999999999995,23220.0,28240.0,42380.0
6418076999,13120.0,24760.0,36600.0,75740.0
9892273514,7980.0,10560.0,22560.0,56060.0
8048871907,3519.9999999999995,12660.0,24860.0,61720.0
9241914637,2280.0,6620.0,25980.0,42460.0
7320659286,16400.0,36540.0,71420.0,95560.0
8972151019,3679.9999999999995,18520.0,22080.0,85400.0
9694097340,2080.0000000000005,7840.0,19520.0,50040.0
8644751021,6240.0,17660.0,41520.0,167320.0
9964379138,3239.9999999999995,10160.0,56440.0,76220.0
8849197427,10000.0,32200.0,42580.0,52700.0
8442894414,6000.0,27160.0,73880.0,166300.0
7954000338,13440.0,41520.0,76020.0,168260.0
6393700937,2999.9999999999995,23840.0,43960.0,105920.0
8470681664,980.0,2560.0,5480.0,12300.0
7847822064,7000.0,15980.0,33380.0,55700.0
9973291510,2519.9999999999995,7960.0,22260.0,79380.0
8806233878,10000.0,40000.0,70740.0,115700.0
4352407792,12240.0,26880.0,65640.0,125760.0
9428024798,2839.9999999999995,6940.0,13960.0,59100.0
8311017232,12560.0,27620.0,61120.0,116700.0
7672438536,33200.0,88240.0,176400.0,356320.0
5392845103,7200.0,14400.0,43400.0,83040.0
5103448933,3439.9999999999995,15320.0,21720.0,40300.0
7498907613,5000.0,13600.0,23100.0,46000.0
8507899757,720.0,4280.0,11320.0,17840.0
9854811553,3439.9999999999995,10000.0,34260.0,54720.0
7042770140,2320.0,7600.0,14040.0,49960.0
8483773289,3399.9999999999995,18280.0,42020.0,64160.0
7940098099,2839.9999999999995,12460.0,25740.0,55160.0
9177929973,10000.0,40000.0,90000.0,186000.0
8888545385,4500.0,15980.0,73980.0,131980.0
7019192372,600.0,2040.0,3540.0,8340.0
6593727275,7500.0,10940.0,23320.0,42800.0
9251338765,2200.0000000000005,6420.0,13780.0,57640.0
5689837950,6500.0,16500.0,33160.0,70080.0
4696072287,15200.0,59680.0,122160.0,202360.0
6408923898,7320.0,32580.0,71040.0,169060.0
9610486925,2519.9999999999995,4020.0,14700.0,54400.0
8252564152,17920.0,64000.0,118480.0,242400.0
8872556127,2999.9999999999995,10920.0,24040.0,63080.0
8797584049,19999.999999999996,50000.0,64080.0,86600.0
7187989617,2999.9999999999995,15000.0,19000.0,20900.0
8219025486,3519.9999999999995,17380.0,40300.0,62600.0
8760329593,3999.9999999999995,9040.0,15120.0,21260.0
9628293361,6300.0,21060.0,43560.0,89620.0
6759933366,13520.0,36560.0,51280.0,82120.0
9483336023,6660.0,30760.0,46180.0,78840.0
8157660871,15680.0,43760.0,80120.0,154720.0
7996197265,7860.0,10940.0,20980.0,27720.0
8301321201,15360.0,18180.0,36260.0,125500.0
8108924211,4500.0,16000.0,37000.0,59800.0
9780338023,980.0,4060.0,12940.0,26340.0
7949801811,6000.0,17020.0,25460.0,62660.0
9380057680,5000.0,22080.0,48000.0,84880.0
7418680428,3319.9999999999995,9040.0,14640.0,28920.0
7263749242,8220.0,35740.0,72960.0,139080.0
6310869819,3999.9999999999995,12500.0,21660.0,81760.0
9047141296,6300.0,15880.0,29380.0,48540.0
9955470367,2919.9999999999995,11360.0,20840.0,32760.0
5718439277,960.0,3780.0,8980.0,16160.0
4401422847,19999.999999999996,43480.0,86120.0,135080.0
5842685324,3759.9999999999995,9200.0,15920.0,28160.0
8715262315,16960.0,49280.0,128320.0,263280.0
9192363160,10000.0,49880.0,138360.0,333880.0
8172879781,6660.0,21240.0,55900.0,106080.0
9940263644,12000.0,34240.0,59500.0,136160.0
4483720083,10000.0,22380.0,48600.0,95240.0
6585872722,13600.0,27760.0,70480.0,135680.0
6515351120,2080.0000000000005,11220.0,18360.0,27120.0
7000566995,2000.0000000000005,16000.0,27440.0,58820.0
6924544163,2280.0,17760.0,22420.0,32820.0
6741044680,3919.9999999999995,25080.0,34420.0,61420.0
7875360987,2599.9999999999995,8600.0,19360.0,42420.0
8114944171,3399.9999999999995,14520.0,55600.0,97720.0
8633722972,860.0,4060.0,7760.0,12560.0
8492427055,760.0,21640.0,28360.0,32820.0
9595014380,2000.0000000000005,5000.0,9120.0,19500.0
9538139991,5.684341886080802e-14,0.0,820.0,1260.0
9385573555,21039.999999999996,90000.0,179040.0,325200.0
9724506388,740.0,3740.0,5580.0,16940.0
8913699373,3599.9999999999995,78320.0,164540.0,332320.0
8764001223,6360.0,12280.0,20320.0,47880.0
5951735697,6660.0,13340.0,19660.0,23980.0
6435643108,1000.0,9400.0,29000.0,70440.0
6710625773,10000.0,18420.0,49780.0,79820.0
9731856089,12480.0,49440.0,64020.0,122700.0
5567428942,21759.999999999996,58240.0,106000.0,182360.0
9884422275,860.0,12380.0,18540.0,29080.0
6444050761,1000.0,4120.0,12480.0,20180.0
3807910985,1000.0,3620.0,5440.0,21100.0
8891940047,21999.999999999996,105120.0,239920.0,471840.0
4393811188,11000.0,27200.0,40680.0,77560.0
6562275005,5.684341886080802e-14,10600.0,27000.0,45800.0
7356813577,3679.9999999999995,24960.0,39200.0,65180.0
4100464134,3999.9999999999995,12880.0,35980.0,100820.0
9521884867,3999.9999999999995,12000.0,49480.0,73480.0
7718572067,2160.0000000000005,3680.0,7020.0,19540.0
5274628619,3439.9999999999995,7440.0,18820.0,44300.0
7337165627,2559.9999999999995,5980.0,12300.0,32680.0
5154545448,3999.9999999999995,8000.0,16000.0,30480.0
8676717058,2240.0,12380.0,23620.0,45180.0
6228282366,2999.9999999999995,6400.0,14400.0,19500.0
7981498917,7500.0,30000.0,55500.0,104400.0
5013527266,2280.0,15860.0,33140.0,147460.0
9361175935,2000.0000000000005,7080.0,9400.0,12720.0
9841677109,27679.999999999996,55640.0,124120.0,247400.0
9169561643,31679.999999999996,125520.0,183440.0,225880.0
8552202705,3079.9999999999995,13580.0,37640.0,58840.0
7976021377,2000.0000000000005,3480.0,5100.0,7460.0
9049765806,11500.0,32080.0,62380.0,102900.0
8648135101,2599.9999999999995,9440.0,15100.0,21300.0
8647348426,38160.0,131360.0,165500.0,232260.0
9251866936,7620.0,36660.0,95380.0,185080.0
5018253117,6540.0,17060.0,37500.0,81540.0
5879897202,3079.9999999999995,7680.0,11440.0,18520.0
5878086302,6240.0,13240.0,20960.0,44840.0
5724446204,3499.9999999999995,10020.0,18020.0,43640.0
6501444508,680.0,5460.0,6460.0,20020.0
7912030441,2000.0000000000005,17680.0,85620.0,205920.0
8090297217,3239.9999999999995,23300.0,58520.0,85140.0
9742060874,8460.0,17940.0,26480.0,67900.0
6481525261,620.0,4140.0,4140.0,8220.0
3788261467,2999.9999999999995,4680.0,8980.0,13980.0
8457300928,8340.0,19520.0,40400.0,62360.0
8920259181,2440.0,9240.0,14900.0,17020.0
9021163016,2999.9999999999995,14420.0,33440.0,41480.0
7978889006,6360.0,25360.0,54760.0,102540.0
9816773173,15280.0,32500.0,44360.0,103180.0
7906271686,6360.0,11680.0,33880.0,75900.0
4470097699,7680.0,15680.0,44600.0,70860.0
5189145918,5000.0,13000.0,16880.0,17760.0
8536480679,3679.9999999999995,14940.0,30860.0,58940.0
9786623260,3159.9999999999995,9520.0,20780.0,36460.0
4690828679,19999.999999999996,40580.0,74140.0,200700.0
4778887454,16240.0,38000.0,74380.0,105240.0
5221921076,29999.999999999996,44620.0,73120.0,123420.0
4448065845,8520.0,15280.0,15680.0,27960.0
7636264634,2999.9999999999995,7600.0,17460.0,50460.0
9794752677,3959.9999999999995,6640.0,10200.0,14840.0
9970402807,2999.9999999999995,9760.0,15620.0,37560.0
8276434928,2799.9999999999995,13040.0,15620.0,30480.0
5798657590,640.0,10520.0,12460.0,18560.0
9287258007,2679.9999999999995,8360.0,11060.0,41340.0
6713518904,2080.0000000000005,6580.0,25280.0,59140.0
6773565649,600.0,3780.0,4320.0,4320.0
7486848076,2120.0000000000005,5000.0,13720.0,40340.0
4253046868,7000.0,46240.0,106000.0,187220.0
8626388834,5000.0,10760.0,50420.0,92780.0
6553605900,2919.9999999999995,14920.0,35920.0,63340.0
8820916049,8000.0,14240.0,21000.0,62180.0
8289811004,29999.999999999996,66500.0,98060.0,233580.0
4711009943,3999.9999999999995,8040.0,21200.0,46200.0
4838133023,2999.9999999999995,12300.0,23500.0,53880.0
5462058275,2959.9999999999995,19700.0,36060.0,85240.0
5949885607,3679.9999999999995,33180.0,46440.0,84720.0
6480229917,16800.0,97440.0,248160.0,449840.0
8508162346,8000.0,18480.0,30900.0,35420.0
7961340563,980.0,4900.0,8800.0,26100.0
8584459193,2000.0000000000005,22000.0,48500.0,86580.0
8476960833,840.0,17360.0,27240.0,59160.0
3907283991,1000.0,8120.0,12060.0,26280.0
7393016997,3279.9999999999995,7840.0,16840.0,34820.0
5897199554,3039.9999999999995,8900.0,25780.0,28160.0
7774957935,3039.9999999999995,8920.0,20960.0,38780.0
5380777566,13120.0,64000.0,108580.0,202920.0
9378741047,1000.0,12240.0,56960.0,61200.0
5351162473,24159.999999999996,30680.0,56000.0,89340.0
7003189808,24479.999999999996,84640.0,132340.0,239440.0
8184688844,3439.9999999999995,9840.0,31000.0,52820.0
8507104572,2559.9999999999995,4240.0,6920.0,6920.0
8277206210,2499.9999999999995,15500.0,44500.0,96380.0
8280610732,6660.0,20840.0,41340.0,59940.0
8252052192,13520.0,35580.0,82940.0,120300.0
8348250798,16400.0,27060.0,46080.0,88280.0
8297908557,13680.0,39720.0,84500.0,154940.0
8306048523,2999.9999999999995,7240.0,24100.0,52500.0
8325454959,8880.0,25260.0,47780.0,118540.0
8367925868,15440.0,31860.0,51140.0,106680.0
8394389131,6960.0,27020.0,61600.0,130920.0
8399378083,8520.0,63400.0,121160.0,265740.0
8457820964,2999.9999999999995,39000.0,75540.0,172960.0
8501856944,8500.0,30180.0,77620.0,159540.0
8499518638,7080.0,37080.0,59620.0,110940.0
8499525628,3959.9999999999995,14340.0,26000.0,60200.0
8518634278,5000.0,20000.0,30940.0,42880.0
8540403263,10000.0,35000.0,85000.0,136000.0
8538573238,3999.9999999999995,11360.0,37680.0,78180.0
8552210554,4500.0,23000.0,37960.0,121000.0
8615388703,14000.0,52640.0,117140.0,196640.0
8577629019,15000.0,38140.0,73060.0,135060.0
8693746401,10000.0,59500.0,95100.0,159160.0
8695080217,10000.0,105440.0,199920.0,410720.0
8766105064,2499.9999999999995,22120.0,32680.0,58620.0
8898491910,13280.0,42560.0,92080.0,187900.0
8837146605,10000.0,24000.0,41000.0,60400.0
8843716902,17920.0,51120.0,104480.0,233860.0
8803854356,4500.0,24500.0,88660.0,141860.0
8828226150,820.0,46900.0,92180.0,180680.0
8824305448,10000.0,20500.0,45500.0,111500.0
8818017922,8700.0,28780.0,45140.0,63300.0
9042689039,11500.0,49340.0,74540.0,130940.0
9046884238,14160.0,33660.0,65560.0,156060.0
9320808662,10000.0,31860.0,37440.0,47840.0
9302975163,9500.0,25000.0,56500.0,101680.0
9189226876,19999.999999999996,64500.0,128620.0,179740.0
9177408690,7620.0,34500.0,61460.0,93840.0
9180291451,2999.9999999999995,22500.0,50980.0,142180.0
9733686345,2000.0000000000005,7680.0,8340.0,12220.0
9755194679,11000.0,23500.0,41920.0,63720.0
9749683856,10000.0,21200.0,30700.0,61680.0
9687297875,600.0,6120.0,8920.0,21820.0
9656615552,2559.9999999999995,6580.0,16660.0,38360.0
9673386975,19999.999999999996,44600.0,64900.0,124860.0
9670255854,19999.999999999996,72560.0,145860.0,325000.0
9952587338,13120.0,30960.0,36860.0,55400.0
9957284632,3719.9999999999995,27220.0,66960.0,112300.0
9903033166,111919.99999999999,227040.0,412240.0,695680.0
9833294420,5000.0,17560.0,32600.0,60480.0
9850334548,2000.0000000000005,3600.0,6260.0,11680.0
9509806446,2499.9999999999995,4040.0,17660.0,34740.0
9509041661,28499.999999999996,73540.0,116180.0,246180.0
9563565306,8000.0,17000.0,31800.0,92280.0
9555674345,7380.0,22380.0,37380.0,78160.0
9556210433,5500.0,19500.0,28640.0,57540.0
9584259447,5000.0,37700.0,82700.0,120260.0
9644299007,13600.0,22420.0,61420.0,106780.0
9419647354,10000.0,23220.0,46560.0,98060.0
9411787915,1500.0000000000005,4900.0,10780.0,47360.0
9360662975,20999.999999999996,70040.0,132600.0,206500.0
4724372882,7500.0,22560.0,77560.0,151820.0
4683991538,18559.999999999996,22860.0,36060.0,95660.0
4691341727,5500.0,28000.0,63060.0,119880.0
4631318091,7000.0,20000.0,21040.0,27600.0
4655169840,9500.0,37640.0,80700.0,147240.0
9982990353,7680.0,22660.0,56880.0,150260.0
9959905716,7020.0,23100.0,47380.0,99460.0
4876417052,5.684341886080802e-14,5480.0,18900.0,31920.0
4839472747,10000.0,24500.0,58360.0,112360.0
4754773927,24799.999999999996,83880.0,150600.0,266360.0
4772090872,5000.0,13000.0,19420.0,51260.0
4891616560,14080.0,20240.0,40680.0,81660.0
4924900928,5000.0,14500.0,31980.0,45760.0
4935925718,5000.0,15000.0,18900.0,46460.0
4935923531,29999.999999999996,85160.0,349400.0,579400.0
5000410996,13500.0,40300.0,72880.0,150160.0
4974467618,480.0,6980.0,7980.0,8400.0
5115765484,2999.9999999999995,9120.0,13440.0,25380.0
5117083318,7560.0,13780.0,19360.0,26160.0
5063592749,15120.0,45980.0,93100.0,191920.0
5078778905,14320.0,46400.0,91520.0,202980.0
5020073333,1500.0000000000005,16500.0,43000.0,82140.0
5340684566,13500.0,60000.0,109920.0,219300.0
5356137613,31279.999999999996,71280.0,133280.0,327440.0
5317860208,10000.0,19000.0,44740.0,73280.0
5308177463,3999.9999999999995,42800.0,114880.0,171800.0
5363219904,2999.9999999999995,7000.0,19080.0,23960.0
5406461681,17200.0,73200.0,138720.0,261020.0
5237919330,4500.0,20220.0,27960.0,43640.0
5243694673,91359.99999999999,216400.0,352080.0,547000.0
5246573100,10000.0,37760.0,81840.0,146580.0
5274360685,5000.0,10800.0,15800.0,17740.0
5257840492,2639.9999999999995,10740.0,29760.0,60160.0
5201201152,36480.0,106640.0,204560.0,426160.0
5160050163,8500.0,24580.0,57260.0,137480.0
5180237694,25999.999999999996,69040.0,113300.0,221780.0
5631408830,19999.999999999996,39740.0,83480.0,183100.0
5617754756,16000.0,32000.0,59280.0,110860.0
5650776536,2000.0000000000005,9320.0,22220.0,97080.0
5604927006,10000.0,27000.0,43000.0,70920.0
5598635870,9000.0,48500.0,81060.0,119760.0
5596798577,5000.0,9080.0,19600.0,44220.0
5707149694,7740.0,40800.0,90580.0,172640.0
5665202589,13680.0,45560.0,91320.0,179880.0
5670197839,7500.0,38760.0,75980.0,151020.0
5661025353,10000.0,34680.0,40460.0,59080.0
5673863740,6500.0,12500.0,29000.0,87380.0
5540432190,18240.0,61120.0,105680.0,195760.0
5506077778,18240.0,44880.0,95120.0,159080.0
5551441136,880.0,10300.0,35600.0,54880.0
5575554436,28959.999999999996,108160.0,205120.0,375440.0
5559840235,12000.0,52000.0,112500.0,238000.0
5436107706,10000.0,30080.0,60920.0,130400.0
5456012515,1500.0000000000005,8200.0,9100.0,15500.0
5458390995,14000.0,52040.0,130360.0,256120.0
5847655885,4500.0,10200.0,25560.0,68000.0
5853678837,13000.0,46600.0,105760.0,181960.0
5820142931,6180.0,12300.0,40900.0,74820.0
5782124074,6000.0,10580.0,17800.0,30900.0
5762459421,9000.0,21040.0,42880.0,64880.0
5767720499,32959.99999999999,77960.0,100460.0,116500.0
5768744313,32959.99999999999,53780.0,82120.0,137900.0
5741240139,18000.0,41500.0,96000.0,175500.0
5730473226,17000.0,51000.0,110000.0,191720.0
5998919862,3999.9999999999995,5300.0,21620.0,31760.0
5975580348,5500.0,23000.0,44000.0,80500.0
5928145144,3999.9999999999995,29700.0,63540.0,152720.0
5915821704,8500.0,33500.0,39340.0,64660.0
6293052894,19999.999999999996,39500.0,49380.0,108880.0
6293581469,10000.0,22000.0,38000.0,67740.0
6295401055,2000.0000000000005,15000.0,36000.0,67680.0
6287278944,11000.0,21500.0,65500.0,178500.0
6245848618,5.684341886080802e-14,0.0,0.0,2760.0
6202339897,5.684341886080802e-14,0.0,12800.0,14220.0
6192645084,29839.999999999996,70320.0,133200.0,267280.0
6191055817,42720.0,144880.0,292880.0,615680.0
6167490151,10000.0,37140.0,87140.0,149640.0
6141787374,10000.0,40000.0,80000.0,169000.0
6142844097,5000.0,11000.0,22500.0,47560.0
6131044705,29999.999999999996,78900.0,183940.0,362900.0
6131048898,7140.0,29140.0,53740.0,86620.0
6093557153,6000.0,6000.0,14420.0,69640.0
6019358006,19999.999999999996,66320.0,117740.0,232460.0
6056590730,7500.0,35560.0,71100.0,144240.0
6056325795,10000.0,30000.0,46500.0,58180.0
6348095330,19839.999999999996,44520.0,112740.0,185420.0
6359633997,2999.9999999999995,12500.0,12500.0,22860.0
6440628172,3719.9999999999995,11540.0,18120.0,53820.0
6454531849,2499.9999999999995,8500.0,14440.0,46440.0
6507481597,14400.0,22900.0,50080.0,92820.0
6546550641,19999.999999999996,27400.0,42080.0,42080.0
6573027614,19999.999999999996,30340.0,44820.0,76820.0
6576145904,10000.0,17440.0,38760.0,88560.0
6889165002,10000.0,50000.0,70600.0,97380.0
6871585811,29999.999999999996,69000.0,109120.0,192900.0
6871345648,10000.0,30000.0,42240.0,114740.0
6869749331,29999.999999999996,37460.0,53340.0,111500.0
6930855719,19999.999999999996,30420.0,74920.0,113700.0
6972244754,3499.9999999999995,5000.0,5420.0,7260.0
7026270594,25759.999999999996,82480.0,138500.0,233380.0
7134003105,10000.0,38000.0,63000.0,116800.0
7093905690,12720.0,42400.0,106600.0,204260.0
7087592172,2919.9999999999995,15660.0,28200.0,63780.0
7103855415,3499.9999999999995,7240.0,17240.0,28740.0
7099661983,19999.999999999996,46240.0,76200.0,193720.0
7102793481,12800.0,40240.0,66020.0,91120.0
6848789919,6600.0,26600.0,57600.0,126600.0
6853253712,20719.999999999996,64640.0,142880.0,321320.0
6791113956,14880.0,46880.0,83600.0,174960.0
6771445170,3999.9999999999995,20120.0,51340.0,135460.0
6763341333,5000.0,8540.0,19540.0,34660.0
6660847393,13500.0,55500.0,104800.0,162900.0
6659011763,3559.9999999999995,11420.0,21540.0,45860.0
6681007955,3759.9999999999995,17340.0,33520.0,80720.0
6697278011,6500.0,17440.0,48380.0,73680.0
6622836816,17000.0,53000.0,112000.0,187500.0
6624658470,9500.0,18500.0,41420.0,113040.0
6638810178,10500.0,39000.0,64000.0,129160.0
6623361668,17000.0,47000.0,105500.0,207500.0
6632275118,6780.0,31780.0,62640.0,81040.0
6657411394,3399.9999999999995,11400.0,22100.0,71020.0
6612597768,5000.0,34180.0,48980.0,109780.0
6590329417,9500.0,39500.0,59500.0,100100.0
7621055545,3499.9999999999995,26060.0,29500.0,34900.0
7606649286,10000.0,27600.0,33020.0,65660.0
7578869682,29999.999999999996,90000.0,188320.0,373440.0
7665623187,19839.999999999996,46740.0,133540.0,214240.0
7691056262,19999.999999999996,45360.0,85360.0,192360.0
7692095104,2599.9999999999995,10680.0,23060.0,26580.0
7635221159,23999.999999999996,77600.0,134800.0,294260.0
7507288774,560.0,5960.0,12960.0,62460.0
7495504902,10500.0,39500.0,74000.0,133660.0
7529060380,19999.999999999996,64160.0,138960.0,238860.0
