고객ID,iM_Pet_Love_최근1개월혜택,iM_Pet_Love_최근3개월혜택,iM_Pet_Love_최근6개월혜택,iM_Pet_Love_최근12개월혜택
6742658333,4833.333333333333,10000.0,25000.0,65400.0
6743177927,2833.3333333333335,2500.0,5000.0,4000.0
6743178113,3333.3333333333335,12000.0,16500.0,28500.0
6743437745,-166.66666666666666,-500.0,-1000.0,-2000.0
6744478071,2833.3333333333335,2500.0,2000.0,4000.0
6744491717,-166.66666666666666,2000.0,2000.0,6000.0
6744499780,-166.66666666666666,-500.0,-1000.0,19500.0
6745026424,-166.66666666666666,-500.0,-1000.0,-2000.0
6745260174,-166.66666666666666,-500.0,25000.0,27000.0
6745270098,-166.66666666666666,-500.0,-1000.0,5000.0
6745283111,333.33333333333337,0.0,-500.0,-1000.0
6745536967,-166.66666666666666,9000.0,30500.0,46500.0
6745545492,-166.66666666666666,-500.0,-1000.0,500.0
6746337860,-166.66666666666666,-500.0,-1000.0,-2000.0
6746598309,-166.66666666666666,500.0,3000.0,6500.0
6746858703,-166.66666666666666,1500.0,1500.0,7500.0
6747369239,-166.66666666666666,-500.0,3500.0,2500.0
6747372558,-166.66666666666666,-500.0,2000.0,1000.0
6747651231,-166.66666666666666,-500.0,-1000.0,73000.0
6747894633,-166.66666666666666,-500.0,-1000.0,11000.0
6748154988,-166.66666666666666,-500.0,-1000.0,-2000.0
6748420960,-166.66666666666666,3500.0,3000.0,2000.0
6748953014,1833.3333333333333,12500.0,17000.0,16000.0
6749195637,6833.333333333333,31000.0,103000.0,171000.0
6749208857,-166.66666666666666,-500.0,9000.0,18000.0
6749215686,-166.66666666666666,-500.0,-1000.0,7500.0
6749462508,2333.3333333333335,3500.0,5500.0,14500.0
6749472369,2833.3333333333335,2500.0,3500.0,2500.0
6749983728,2833.3333333333335,2500.0,6000.0,6500.0
6749997569,-166.66666666666666,500.0,0.0,-1000.0
6750271708,19833.333333333332,47866.666666666664,84366.66666666666,132866.6666666667
6750765773,14333.333333333334,14000.0,13500.0,21000.0
6750776271,-166.66666666666666,2500.0,9000.0,8000.0
6750781396,-166.66666666666666,-500.0,2000.0,3000.0
6750796524,9333.333333333334,11000.0,28500.0,32000.0
6751028707,6833.333333333333,10500.0,19500.0,35500.0
6751582333,-166.66666666666666,-500.0,-1000.0,-2000.0
6752098390,-166.66666666666666,-500.0,-1000.0,-1500.0
6752608712,1833.3333333333333,11000.0,25000.0,49020.0
6752625660,4833.333333333333,12033.333333333334,28696.190476190477,76396.19047619047
6752626302,5833.333333333333,12000.0,16500.0,50500.0
6752870753,10333.333333333334,10000.0,12000.0,11000.0
6752879628,833.3333333333334,500.0,6000.0,17500.0
6752894789,17333.333333333332,35500.0,67000.0,124000.0
6753136648,-166.66666666666666,-500.0,6000.0,7500.0
6753137489,-166.66666666666666,-500.0,-1000.0,-2000.0
6753395370,-166.66666666666666,2000.0,4500.0,7000.0
6753416109,1333.3333333333333,4000.0,9100.0,15100.0
6754437757,-166.66666666666666,-500.0,-1000.0,-2000.0
6754440514,50833.333333333336,141000.0,217000.0,534500.0
6755234704,1333.3333333333333,1000.0,500.0,-500.0
6756008754,5833.333333333333,30000.0,84000.0,130500.0
6756032357,-166.66666666666666,0.0,-500.0,-1000.0
6756557957,-166.66666666666666,16500.0,23500.0,42000.0
6756564373,1333.3333333333333,11500.0,29000.0,94500.0
6756813919,-166.66666666666666,-500.0,-1000.0,500.0
6757067524,-166.66666666666666,500.0,1000.0,13000.0
6757072690,-166.66666666666666,-500.0,-1000.0,-2000.0
6757074795,-166.66666666666666,-500.0,-1000.0,-2000.0
6757339349,-166.66666666666666,-500.0,2000.0,2500.0
6757603610,3333.3333333333335,16000.0,30000.0,56500.0
6757845377,-166.66666666666666,-500.0,3500.0,3000.0
6758390840,6033.333333333333,13600.0,69600.0,101000.0
6759172302,-166.66666666666666,-500.0,-1000.0,-2000.0
6759417946,833.3333333333334,2500.0,2000.0,1000.0
6759437277,15333.333333333334,58500.0,104700.0,162400.0
6759687896,-166.66666666666666,-500.0,-1000.0,9000.0
6761268092,-166.66666666666666,-500.0,-1000.0,-2000.0
6761530563,6333.333333333333,17000.0,27780.0,38280.0
6761806348,-166.66666666666666,-500.0,-1000.0,-2000.0
6762317051,-166.66666666666666,1000.0,4500.0,57000.0
6763356542,333.33333333333337,0.0,-500.0,-1000.0
6763373683,14833.333333333334,28500.0,41500.0,64000.0
6763877546,-166.66666666666666,-500.0,-1000.0,-2000.0
6763882653,1233.3333333333333,3400.0,17433.333333333332,33933.33333333333
6763899737,20333.333333333332,28000.0,49000.0,165000.0
6764403598,-166.66666666666666,-500.0,-1000.0,-2000.0
6764937888,833.3333333333334,6500.0,6000.0,7000.0
6764942745,9333.333333333334,12000.0,11500.0,15500.0
6765713711,-166.66666666666666,-500.0,3500.0,19000.0
6765718183,4333.333333333333,4000.0,10000.0,11000.0
6765719312,15333.333333333334,15000.0,26500.0,31500.0
6765978629,-166.66666666666666,4500.0,4000.0,6000.0
6766232683,-166.66666666666666,4500.0,12500.0,24500.0
6766767620,333.33333333333337,6000.0,9000.0,10000.0
6767542900,-166.66666666666666,3000.0,5000.0,4000.0
6767570703,-166.66666666666666,500.0,0.0,-1000.0
6767817296,-166.66666666666666,7500.0,7000.0,7500.0
6768073772,8333.333333333334,13000.0,22000.0,26500.0
6768593473,2833.3333333333335,8500.0,8000.0,7000.0
6768594087,2833.3333333333335,2500.0,2000.0,1000.0
6768601165,-166.66666666666666,-500.0,5500.0,4500.0
6768865874,-166.66666666666666,-500.0,-1000.0,-2000.0
6769123538,333.33333333333337,0.0,-500.0,-1500.0
6769124112,9333.333333333334,29000.0,66000.0,124666.66666666666
6769127115,-166.66666666666666,-500.0,5000.0,4000.0
6769655783,-166.66666666666666,0.0,-500.0,2000.0
6769921682,-166.66666666666666,-500.0,9000.0,36500.0
6770172336,-166.66666666666666,21000.0,30500.0,44500.0
6770179124,12833.333333333334,19000.0,18500.0,35000.0
6770961958,6333.333333333333,10500.0,16000.0,41500.0
6771749352,1366.6666666666667,4033.333333333334,6733.333333333334,16733.333333333332
6772264252,-166.66666666666666,22000.0,33500.0,32500.0
6772279157,5033.333333333333,19700.0,40700.0,68360.0
6772528619,-166.66666666666666,-500.0,-1000.0,-1500.0
6772532096,6833.333333333333,12500.0,26000.0,38500.0
6773062769,-166.66666666666666,-500.0,-1000.0,-2000.0
6773074623,-166.66666666666666,-500.0,8500.0,26500.0
6773326717,-166.66666666666666,1500.0,3000.0,2000.0
6773572372,3333.3333333333335,4000.0,3500.0,3500.0
6773593720,7333.333333333333,14000.0,23000.0,66500.0
6774633965,5333.333333333333,10500.0,10000.0,9000.0
6774653361,5333.333333333333,21000.0,45500.0,69300.0
6775167770,5333.333333333333,29800.0,52500.0,68000.0
6775424959,6833.333333333333,34500.0,43500.0,59500.0
6776220841,-166.66666666666666,-500.0,3500.0,2500.0
6776467437,-166.66666666666666,-500.0,-1000.0,-2000.0
6776719770,-166.66666666666666,-500.0,4000.0,20500.0
6776737116,-166.66666666666666,-500.0,-1000.0,5500.0
6776986866,-166.66666666666666,3500.0,7500.0,14500.0
6776989611,2833.3333333333335,5000.0,22000.0,31000.0
6777243249,-166.66666666666666,23500.0,58000.0,154000.0
6777263244,833.3333333333334,4000.0,10000.0,25533.333333333336
6778316219,333.33333333333337,11000.0,10500.0,24000.0
6779106785,8333.333333333334,8000.0,14500.0,16500.0
6779614418,-166.66666666666666,-500.0,-1000.0,14500.0
6779621296,3333.3333333333335,3000.0,2500.0,7000.0
6779623129,-166.66666666666666,500.0,2000.0,4000.0
6779630602,-166.66666666666666,-500.0,-1000.0,4000.0
6780133026,3333.3333333333335,4500.0,17000.0,35500.0
6780656708,-166.66666666666666,2700.0,18700.0,70200.0
6780942206,8333.333333333334,25000.0,63000.0,162000.0
6781185153,2833.3333333333335,3000.0,3000.0,3000.0
6781189814,-166.66666666666666,-500.0,-1000.0,-2000.0
6781960880,5333.333333333333,24000.0,54500.0,74500.0
6783544774,7833.333333333333,7500.0,11000.0,46500.0
6784335180,-166.66666666666666,-500.0,16500.0,117500.0
6785134168,1333.3333333333333,9000.0,25500.0,42500.0
6785383316,833.3333333333334,3500.0,3000.0,2000.0
6785915384,-166.66666666666666,7000.0,6500.0,22000.0
6786427638,-166.66666666666666,500.0,0.0,8500.0
6786946591,-166.66666666666666,-500.0,-1000.0,-2000.0
6786958554,-166.66666666666666,7000.0,13000.0,12000.0
6787235060,-166.66666666666666,-500.0,4000.0,7000.0
6787736937,1833.3333333333333,1500.0,7000.0,19000.0
6788008699,833.3333333333334,500.0,0.0,2500.0
6788522242,-166.66666666666666,-500.0,-1000.0,500.0
6788546740,-166.66666666666666,9500.0,23000.0,24500.0
6789332676,833.3333333333334,500.0,2500.0,3500.0
6789571141,-166.66666666666666,11000.0,10500.0,13500.0
6790114139,-166.66666666666666,0.0,8000.0,12000.0
6790377226,-166.66666666666666,-500.0,500.0,3500.0
6791147349,-166.66666666666666,-500.0,-1000.0,-2000.0
6792212941,-166.66666666666666,-500.0,1000.0,0.0
6792454779,-166.66666666666666,2500.0,11500.0,36500.0
6792459396,16333.333333333334,50000.0,75500.0,188500.0
6792980432,333.33333333333337,1000.0,4500.0,11500.0
6793265098,-166.66666666666666,-500.0,-1000.0,-1500.0
6794281739,-166.66666666666666,-500.0,-1000.0,-1000.0
6794298281,-166.66666666666666,-500.0,-1000.0,2000.0
6794312586,17333.333333333332,26500.0,33000.0,48000.0
6794551758,5433.333333333333,11300.0,12800.0,27300.0
6795344428,833.3333333333334,12500.0,24000.0,43500.0
6795346345,3833.3333333333335,9000.0,11500.0,28500.0
6795877467,-166.66666666666666,-500.0,-1000.0,-2000.0
6796404883,3200.0000000000005,31366.666666666668,64333.33333333333,97833.33333333334
6796660341,5333.333333333333,15500.0,24000.0,29500.0
6797178439,1204.7619047619048,11951.428571428572,20551.428571428572,42351.42857142857
6797965665,-166.66666666666666,0.0,1000.0,1500.0
6798213239,15833.333333333334,37000.0,54000.0,79000.0
6798477145,-166.66666666666666,-500.0,-500.0,2500.0
6798486120,333.33333333333337,1000.0,1000.0,4500.0
6798500950,9333.333333333334,22500.0,33000.0,47000.0
6798740413,2833.3333333333335,6500.0,14000.0,21000.0
6798767840,-166.66666666666666,-500.0,-1000.0,-1500.0
6799268420,-166.66666666666666,-500.0,-500.0,14466.666666666668
6799552961,-166.66666666666666,2000.0,1500.0,500.0
6800064202,50333.333333333336,93500.0,172600.0,298100.0
6801117820,-166.66666666666666,-500.0,500.0,2500.0
6801121998,-166.66666666666666,22000.0,52000.0,125500.0
6801623680,-166.66666666666666,-500.0,-1000.0,-2000.0
6801905989,-166.66666666666666,2000.0,1500.0,500.0
6802170019,-166.66666666666666,1500.0,7500.0,25500.0
6802672502,-166.66666666666666,-500.0,5000.0,15500.0
6802695546,-166.66666666666666,-500.0,-1000.0,1000.0
6802701541,-166.66666666666666,1500.0,1000.0,0.0
6802935237,-166.66666666666666,-500.0,1000.0,500.0
6803199390,-166.66666666666666,-500.0,2500.0,1500.0
6803222916,-166.66666666666666,-500.0,-1000.0,-2000.0
6804259726,2333.3333333333335,8000.0,37500.0,111000.0
6804793312,3833.3333333333335,17000.0,22500.0,23500.0
6804794791,-166.66666666666666,-500.0,-1000.0,-2000.0
6804795355,8833.333333333334,9500.0,21500.0,27000.0
6805317074,5833.333333333333,13000.0,19500.0,63500.0
6806350472,2833.3333333333335,5500.0,8000.0,7000.0
6807128447,6333.333333333333,9500.0,11500.0,33000.0
6807410048,-166.66666666666666,-500.0,-1000.0,-2000.0
6807656536,7833.333333333333,20700.0,31700.0,54200.0
6808191513,-166.66666666666666,8500.0,15000.0,23500.0
6808451231,2833.3333333333335,2500.0,7500.0,51000.0
6808458588,7833.333333333333,29000.0,49500.0,115000.0
6808971018,-166.66666666666666,-500.0,6500.0,15000.0
6809488462,6866.666666666666,22550.47619047619,48639.04761904762,95460.95238095238
6810276797,1333.3333333333333,3000.0,20500.0,78500.0
6810822165,-166.66666666666666,0.0,8000.0,57500.0
6811846457,833.3333333333334,500.0,20000.0,43000.0
6812371872,-166.66666666666666,-500.0,-1000.0,7500.0
6812381174,-166.66666666666666,-500.0,500.0,6500.0
6812383167,2633.3333333333335,26300.0,46400.0,76400.0
6812385990,-166.66666666666666,-500.0,-1000.0,-2000.0
6814756142,-166.66666666666666,9500.0,33000.0,157500.0
6815255524,5833.333333333333,20000.0,25500.0,53500.0
6815280783,4333.333333333333,4000.0,13000.0,21500.0
6815522508,-166.66666666666666,12000.0,23000.0,51000.0
6815784158,5633.333333333333,10900.0,18800.0,27300.0
6816060549,-166.66666666666666,-500.0,-1000.0,500.0
6816578433,22833.333333333332,31000.0,48400.0,63900.0
6816595746,3833.3333333333335,3500.0,4500.0,32000.0
6816829576,-166.66666666666666,9000.0,13000.0,16500.0
6816850979,-166.66666666666666,-500.0,-1000.0,1000.0
6818157016,833.3333333333334,500.0,0.0,-1000.0
6819738756,2833.3333333333335,4500.0,20000.0,48000.0
6819985794,-166.66666666666666,-500.0,-1000.0,-2000.0
6820247115,-166.66666666666666,-500.0,-1000.0,-1000.0
6820502945,-166.66666666666666,500.0,1000.0,3500.0
6820761690,-166.66666666666666,-500.0,-1000.0,-2000.0
6820770479,-166.66666666666666,-500.0,-1000.0,-2000.0
6821033989,833.3333333333334,500.0,0.0,1000.0
6821811714,-166.66666666666666,-500.0,-1000.0,-2000.0
6822072783,4333.333333333333,15160.0,20220.0,36920.0
6822336790,2833.3333333333335,3000.0,9000.0,22000.0
6822354608,-166.66666666666666,0.0,-500.0,4000.0
6822362560,-166.66666666666666,-500.0,-1000.0,-2000.0
6823129662,-166.66666666666666,-500.0,-1000.0,2000.0
6823651957,13833.333333333334,20000.0,34500.0,62000.0
6824452343,23000.0,71166.66666666667,153666.66666666666,281966.6666666667
6824974956,-166.66666666666666,-500.0,-1000.0,4000.0
6826288197,-166.66666666666666,-500.0,0.0,-1000.0
6826534965,-166.66666666666666,-500.0,-1000.0,-2000.0
6826794108,-166.66666666666666,-500.0,-1000.0,-2000.0
6826803825,19833.333333333332,39500.0,84000.0,147000.0
6827072253,-166.66666666666666,2000.0,1500.0,500.0
6827081874,-166.66666666666666,-500.0,11600.0,18380.0
6827604603,-166.66666666666666,-500.0,-1000.0,-1000.0
6827845607,2113.3333333333335,8580.0,20770.47619047619,44008.57142857143
6828654851,-166.66666666666666,4000.0,3500.0,3500.0
6828894506,-166.66666666666666,-500.0,-1000.0,-2000.0
6828912559,-166.66666666666666,-500.0,42000.0,57500.0
6829438024,2833.3333333333335,6500.0,12500.0,15500.0
6832316875,-166.66666666666666,-500.0,-1000.0,-2000.0
6832835260,-166.66666666666666,-500.0,16500.0,27000.0
6833360810,-166.66666666666666,-500.0,-1000.0,9000.0
6833886171,21833.333333333332,32180.0,49000.0,96574.28571428571
6834400019,-166.66666666666666,1500.0,5500.0,10500.0
6834416984,-166.66666666666666,-500.0,-1000.0,1000.0
6834917176,-166.66666666666666,-500.0,8000.0,27000.0
6835448373,-166.66666666666666,-500.0,-1000.0,1000.0
6835451768,4333.333333333333,12500.0,18000.0,49500.0
6835985169,-166.66666666666666,-500.0,-1000.0,-2000.0
6836503309,-166.66666666666666,-500.0,-1000.0,1500.0
6836517975,-166.66666666666666,-500.0,-1000.0,-2000.0
6837014955,9966.666666666668,36133.333333333336,59133.333333333336,93133.33333333333
6838339492,833.3333333333334,500.0,2000.0,1000.0
6838596371,4333.333333333333,5500.0,10500.0,15000.0
6838851859,-166.66666666666666,4000.0,16000.0,18500.0
6839124483,-166.66666666666666,10900.0,31400.0,114200.0
6839921474,-166.66666666666666,-500.0,-1000.0,-2000.0
6840157188,2833.3333333333335,2500.0,24500.0,43000.0
6840444880,-166.66666666666666,-500.0,-1000.0,-2000.0
6841224447,-166.66666666666666,-500.0,-1000.0,-2000.0
6841741728,-166.66666666666666,10000.0,24000.0,40500.0
6841757983,-166.66666666666666,500.0,1000.0,7500.0
6842283322,9333.333333333334,9000.0,9000.0,33000.0
6842516033,20833.333333333332,23500.0,28000.0,35000.0
6842520300,833.3333333333334,6500.0,25666.666666666668,35166.66666666667
6843313924,2104.761904761905,11971.428571428572,25504.76190476191,41471.42857142857
6843579089,-166.66666666666666,-500.0,-1000.0,1000.0
6843584121,-166.66666666666666,500.0,0.0,6500.0
6844877014,-166.66666666666666,-500.0,-1000.0,-2000.0
6844893089,-166.66666666666666,1500.0,9000.0,14500.0
6845676126,-166.66666666666666,-500.0,-1000.0,-2000.0
6846214024,10833.333333333334,21500.0,49066.66666666667,95166.66666666666
6846472306,833.3333333333334,5000.0,19500.0,57500.0
6846741376,-166.66666666666666,-500.0,40500.0,82000.0
6846975914,-166.66666666666666,-500.0,-1000.0,-2000.0
6847246480,-166.66666666666666,36000.0,85500.0,95000.0
6847265620,-166.66666666666666,-500.0,-1000.0,-1000.0
6847771985,1333.3333333333333,9500.0,19500.0,36133.333333333336
6847785122,-166.66666666666666,7500.0,50000.0,72500.0
6848288918,-166.66666666666666,-500.0,-1000.0,-2000.0
6849094256,333.33333333333337,0.0,0.0,7000.0
6849859123,333.33333333333337,8333.333333333334,29800.0,75800.0
6850905200,-166.66666666666666,0.0,2500.0,12000.0
6851169326,-166.66666666666666,-500.0,2000.0,13000.0
6851441505,-166.66666666666666,-500.0,2500.0,31800.0
6851445028,-166.66666666666666,-500.0,-1000.0,-2000.0
6851457332,-166.66666666666666,-500.0,1000.0,0.0
6851458895,333.33333333333337,500.0,0.0,1000.0
6851699561,3833.3333333333335,4000.0,7000.0,11500.0
6851705925,-166.66666666666666,-500.0,-500.0,-500.0
6851953172,-166.66666666666666,-500.0,-1000.0,-2000.0
6851969741,333.33333333333337,0.0,-500.0,-1000.0
6852499142,-166.66666666666666,-500.0,-1000.0,8000.0
6852761368,2833.3333333333335,8000.0,19500.0,28500.0
6853029662,-166.66666666666666,6500.0,6000.0,8500.0
6853277924,7333.333333333333,7000.0,23000.0,28500.0
6853278548,-166.66666666666666,-500.0,1000.0,1000.0
6853815562,-166.66666666666666,-500.0,9000.0,24500.0
6854060611,-166.66666666666666,500.0,12000.0,41800.0
6854332141,-166.66666666666666,-500.0,7000.0,17000.0
6854839692,-166.66666666666666,500.0,10000.0,24500.0
6854848707,14833.333333333334,14500.0,16000.0,15000.0
6855632541,-166.66666666666666,-500.0,-1000.0,2000.0
6856160387,-166.66666666666666,-500.0,-1000.0,-2000.0
6856426225,-166.66666666666666,10500.0,16000.0,21000.0
6856694664,-166.66666666666666,-500.0,-1000.0,1500.0
6856933494,10353.333333333334,16348.571428571428,30391.428571428572,75537.14285714286
6856956370,7633.333333333333,19300.0,49800.0,81300.0
6857476314,-166.66666666666666,-500.0,2000.0,5000.0
6857730057,7333.333333333333,7000.0,9500.0,8500.0
6857995671,833.3333333333334,11000.0,17000.0,50500.0
6858002050,-166.66666666666666,-500.0,500.0,-500.0
6858520249,-166.66666666666666,-500.0,4000.0,7500.0
6858534299,-166.66666666666666,-500.0,6500.0,13500.0
6859323028,3333.3333333333335,3000.0,2500.0,1500.0
6859573672,1833.3333333333333,6433.333333333334,12133.333333333334,49133.333333333336
6859838075,1833.3333333333333,3000.0,2500.0,5500.0
6859844149,7833.333333333333,8000.0,18000.0,28000.0
6860884924,1400.0,4266.666666666667,12200.0,43000.0
6861673592,-166.66666666666666,-500.0,2000.0,3500.0
6862449406,-166.66666666666666,-500.0,1500.0,5500.0
6863493144,-166.66666666666666,-500.0,-1000.0,-2000.0
6863510945,-166.66666666666666,16000.0,20500.0,47000.0
6864041176,-166.66666666666666,-500.0,3000.0,2000.0
6864303005,-166.66666666666666,-500.0,6000.0,18000.0
6864537525,4333.333333333333,4500.0,11000.0,13000.0
6865092227,9833.333333333334,41000.0,73000.0,99000.0
6865874568,-166.66666666666666,-500.0,-1000.0,500.0
6866659028,-166.66666666666666,-500.0,1500.0,500.0
6867163560,-166.66666666666666,-500.0,-1000.0,-2000.0
6867185276,-166.66666666666666,3500.0,3000.0,2000.0
6867695472,1833.3333333333333,3500.0,11500.0,36100.0
6867949022,-166.66666666666666,22000.0,24500.0,26500.0
6867951478,-166.66666666666666,-500.0,-1000.0,500.0
6868212744,8333.333333333334,8000.0,7500.0,6500.0
6868478509,-166.66666666666666,34000.0,52500.0,72000.0
6868482486,-166.66666666666666,-500.0,-1000.0,-2000.0
6868730633,-166.66666666666666,-500.0,-1000.0,-2000.0
6868738187,1333.3333333333333,2000.0,3000.0,5000.0
6869536936,5833.333333333333,22500.0,58000.0,81100.0
6870064941,2833.3333333333335,10000.0,22700.0,39433.33333333333
6870567028,-166.66666666666666,-500.0,-1000.0,-2000.0
6870568088,-166.66666666666666,-500.0,7500.0,16300.0
6870584167,-166.66666666666666,-500.0,2000.0,26500.0
6870836334,-166.66666666666666,-500.0,7000.0,9500.0
6871101839,-166.66666666666666,-500.0,8500.0,16500.0
6871888927,-166.66666666666666,7000.0,6500.0,7500.0
6872137895,-166.66666666666666,-500.0,-1000.0,-2000.0
6872416568,833.3333333333334,1500.0,4500.0,16000.0
6872694047,7833.333333333333,17500.0,22500.0,21500.0
6873472160,2833.3333333333335,5000.0,19000.0,38000.0
6873973050,-166.66666666666666,-500.0,-1000.0,14000.0
6874528462,-166.66666666666666,7500.0,7000.0,29500.0
6874773268,1333.3333333333333,20000.0,48500.0,117500.0
6874789732,-166.66666666666666,1000.0,6500.0,5500.0
6875029570,833.3333333333334,1000.0,4500.0,3500.0
6875313312,-166.66666666666666,-500.0,-500.0,17000.0
6875572007,-166.66666666666666,-500.0,2000.0,1000.0
6875814271,-166.66666666666666,-500.0,14000.0,15000.0
6876337627,1833.3333333333333,4500.0,17000.0,21000.0
6876599966,4833.333333333333,9500.0,18500.0,63000.0
6877928669,1833.3333333333333,4500.0,18500.0,27000.0
6877936404,1833.3333333333333,3500.0,21500.0,91209.52380952382
6878171633,2833.3333333333335,2500.0,5000.0,4000.0
6878173825,3833.3333333333335,3500.0,9000.0,12500.0
6878712710,3333.3333333333335,13040.0,53840.0,79920.0
6879220765,5333.333333333333,19500.0,28500.0,46000.0
6880545524,-166.66666666666666,13000.0,21000.0,28500.0
6880814535,833.3333333333334,4500.0,8800.0,9800.0
6882370225,-166.66666666666666,6000.0,15000.0,25000.0
6882376725,7833.333333333333,10500.0,17000.0,20000.0
6882917425,10333.333333333334,18500.0,45000.0,78000.0
6883164643,-166.66666666666666,-500.0,-1000.0,-2000.0
6883180686,-166.66666666666666,-500.0,-1000.0,500.0
6883434974,5833.333333333333,8000.0,43000.0,105500.0
6883705016,3333.3333333333335,9000.0,44000.0,93500.0
6883959790,1333.3333333333333,3500.0,7500.0,16000.0
6884466631,3833.3333333333335,11500.0,14933.333333333334,15433.333333333336
6884992455,2833.3333333333335,3500.0,9000.0,11000.0
6885252646,-166.66666666666666,-500.0,1500.0,2000.0
6885260536,-166.66666666666666,-500.0,-1000.0,9000.0
6885272507,4333.333333333333,10000.0,19966.666666666668,50600.0
6886318020,-166.66666666666666,-500.0,-1000.0,-2000.0
6887102348,-166.66666666666666,-500.0,15500.0,60500.0
6887362545,7333.333333333333,7000.0,6500.0,5500.0
6887618981,2333.3333333333335,16500.0,36000.0,87500.0
6887878038,-166.66666666666666,-500.0,-1000.0,1000.0
6888395175,-166.66666666666666,2000.0,4000.0,16500.0
6888412986,-166.66666666666666,7500.0,13000.0,31500.0
6888415679,-166.66666666666666,-500.0,-1000.0,-2000.0
6888930242,-166.66666666666666,4500.0,4000.0,5500.0
6889209020,-166.66666666666666,-500.0,-1000.0,-2000.0
6889442762,-166.66666666666666,1000.0,10500.0,12000.0
6889446114,333.33333333333337,2000.0,5000.0,8500.0
6889466952,-166.66666666666666,0.0,-500.0,-1500.0
6889472524,333.33333333333337,0.0,-500.0,-1500.0
6890230793,-166.66666666666666,-500.0,-1000.0,1500.0
6891012263,-166.66666666666666,-500.0,4000.0,30000.0
6891025238,-166.66666666666666,0.0,-500.0,-1500.0
6891276575,-166.66666666666666,-500.0,-1000.0,-2000.0
6891282862,5333.333333333333,5000.0,10500.0,52500.0
6891304267,8233.333333333334,13900.0,22400.0,27400.0
6892858597,7333.333333333333,8000.0,29500.0,50000.0
6893124106,-166.66666666666666,-500.0,-1000.0,-2000.0
6894177590,10333.333333333334,14500.0,19000.0,39000.0
6894441469,-166.66666666666666,-500.0,-1000.0,-2000.0
6894955192,1833.3333333333333,4000.0,7000.0,12500.0
6894962402,-166.66666666666666,0.0,-500.0,5500.0
6895220403,-166.66666666666666,500.0,0.0,-1000.0
6896005102,2633.3333333333335,8000.0,14500.0,22500.0
6897043884,2833.3333333333335,2500.0,2000.0,17500.0
6897047189,-166.66666666666666,-500.0,-1000.0,-2000.0
6897057417,2833.3333333333335,2500.0,3500.0,2500.0
6897313419,-166.66666666666666,3000.0,10500.0,18500.0
6897324758,1333.3333333333333,10500.0,23500.0,44000.0
6897567007,-166.66666666666666,-500.0,2500.0,33500.0
6897588019,-166.66666666666666,4500.0,10500.0,22000.0
6897838943,4833.333333333333,4500.0,5500.0,17000.0
6897845703,-166.66666666666666,12500.0,22000.0,21000.0
6897860927,-166.66666666666666,4000.0,3500.0,4000.0
6898098305,-166.66666666666666,500.0,11000.0,14500.0
6898122398,-166.66666666666666,-500.0,5000.0,6500.0
6898888291,833.3333333333334,500.0,0.0,-500.0
6898895554,9833.333333333334,29500.0,85600.0,237600.0
6899150083,14333.333333333334,21500.0,41000.0,63500.0
6899407399,-166.66666666666666,-500.0,-1000.0,-1000.0
6899411984,-166.66666666666666,-500.0,-1000.0,5500.0
6900209798,-166.66666666666666,8500.0,18000.0,26500.0
6900217160,16833.333333333332,16500.0,45000.0,66500.0
6900715954,-166.66666666666666,-500.0,-1000.0,-2000.0
6900733173,-166.66666666666666,-500.0,-1000.0,0.0
6900984904,-166.66666666666666,3000.0,2500.0,1500.0
6900993318,-166.66666666666666,0.0,-500.0,500.0
6901255747,4333.333333333333,4000.0,7500.0,10000.0
6901525330,-166.66666666666666,-500.0,-1000.0,-2000.0
6901528010,-166.66666666666666,-500.0,-1000.0,-2000.0
6902024606,-166.66666666666666,-500.0,-1000.0,-2000.0
6902306596,5333.333333333333,9800.0,17300.0,27700.0
6902561109,2333.3333333333335,3500.0,6000.0,11000.0
6903088749,-166.66666666666666,0.0,41000.0,40000.0
6903350774,7333.333333333333,7000.0,24000.0,42500.0
6903615604,-166.66666666666666,-500.0,-1000.0,-2000.0
6903625589,1873.3333333333333,11080.0,20880.0,40866.66666666667
6903880954,-166.66666666666666,3500.0,36500.0,163500.0
6904124189,5833.333333333333,5500.0,7500.0,12500.0
6904651059,-166.66666666666666,2500.0,8500.0,23000.0
6905195520,-166.66666666666666,-500.0,-1000.0,-2000.0
6905714871,-166.66666666666666,500.0,0.0,-1000.0
6905973763,11833.333333333334,40500.0,50500.0,109933.33333333333
6906751608,-166.66666666666666,0.0,1000.0,0.0
6906764820,-166.66666666666666,-500.0,0.0,5000.0
6907271883,-166.66666666666666,8500.0,46000.0,97500.0
6907294218,-166.66666666666666,7500.0,23500.0,22500.0
6907813549,5033.333333333333,14200.0,37640.0,53770.47619047619
6909372622,333.33333333333337,500.0,500.0,-500.0
6910150488,833.3333333333334,8000.0,19466.666666666668,29466.666666666668
6911202964,-166.66666666666666,-500.0,-1000.0,5000.0
6911747848,-166.66666666666666,-500.0,-1000.0,-2000.0
6912004915,3833.3333333333335,9500.0,15500.0,23000.0
6913848969,-166.66666666666666,5500.0,22500.0,34000.0
6914873468,-166.66666666666666,-500.0,-1000.0,2000.0
6915673159,1333.3333333333333,9000.0,13300.0,16300.0
6915931533,833.3333333333334,6500.0,10000.0,20000.0
6916725710,-166.66666666666666,-500.0,-1000.0,-2000.0
